"cluster_set","featset","focgene","subtype","eta","max_depth","gamma","colsample_bytree","min_child_weight","subsample","nrounds","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","prot_ctdt","HA","H7N3",0.3,6,0,0.333333333333333,3,1,1000,0.0738505601667473,0,0.00123522587277976,0
"70_7","prot_ctdt","HA","H7N3",0.3,6,0,0.333333333333333,5,1,1000,0.0738505601667473,0,0.00123522587277976,0
"70_7","prot_ctdt","HA","H7N3",0.3,6,0,0.333333333333333,7,1,1000,0.0738505601667473,0,0.00123522587277976,0
"70_7","prot_ctdt","HA","H7N3",1,6,0,0.333333333333333,3,1,1000,0.0738505601667473,0,0.00123522587277976,0
"70_7","prot_ctdt","HA","H7N3",1,6,0,0.333333333333333,5,1,1000,0.0738505601667473,0,0.00123522587277976,0
"70_7","prot_ctdt","HA","H7N3",1,6,0,0.333333333333333,7,1,1000,0.0738505601667473,0,0.00123522587277976,0
"70_7","prot_ctdt","HA","H7N4",0.1,4,0,0.333333333333333,3,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.1,4,0,0.333333333333333,5,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.1,4,0,0.333333333333333,7,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.3,4,0,0.333333333333333,3,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.3,4,0,0.333333333333333,5,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.3,4,0,0.333333333333333,7,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",1,4,0,0.333333333333333,3,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",1,4,0,0.333333333333333,5,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",1,4,0,0.333333333333333,7,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.1,5,0,0.333333333333333,3,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.1,5,0,0.333333333333333,5,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.1,5,0,0.333333333333333,7,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.3,5,0,0.333333333333333,3,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.3,5,0,0.333333333333333,5,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.3,5,0,0.333333333333333,7,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",1,5,0,0.333333333333333,3,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",1,5,0,0.333333333333333,5,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",1,5,0,0.333333333333333,7,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.1,6,0,0.333333333333333,3,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.1,6,0,0.333333333333333,5,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.1,6,0,0.333333333333333,7,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.3,6,0,0.333333333333333,3,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.3,6,0,0.333333333333333,5,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",0.3,6,0,0.333333333333333,7,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",1,6,0,0.333333333333333,3,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",1,6,0,0.333333333333333,5,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N4",1,6,0,0.333333333333333,7,1,1000,0.0760024993217562,0,0.000932432906404363,0
"70_7","prot_ctdt","HA","H7N7",0.1,4,0,0.333333333333333,3,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.1,4,0,0.333333333333333,5,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.1,4,0,0.333333333333333,7,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.3,4,0,0.333333333333333,3,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.3,4,0,0.333333333333333,5,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.3,4,0,0.333333333333333,7,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",1,4,0,0.333333333333333,3,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",1,4,0,0.333333333333333,5,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",1,4,0,0.333333333333333,7,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.1,5,0,0.333333333333333,3,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.1,5,0,0.333333333333333,5,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.1,5,0,0.333333333333333,7,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.3,5,0,0.333333333333333,3,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.3,5,0,0.333333333333333,5,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.3,5,0,0.333333333333333,7,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",1,5,0,0.333333333333333,3,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",1,5,0,0.333333333333333,5,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",1,5,0,0.333333333333333,7,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.1,6,0,0.333333333333333,3,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.1,6,0,0.333333333333333,5,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.1,6,0,0.333333333333333,7,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.3,6,0,0.333333333333333,3,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.3,6,0,0.333333333333333,5,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",0.3,6,0,0.333333333333333,7,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",1,6,0,0.333333333333333,3,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",1,6,0,0.333333333333333,5,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N7",1,6,0,0.333333333333333,7,1,1000,0.0776871948494755,0,0.000942403325056659,0
"70_7","prot_ctdt","HA","H7N9",0.1,4,0,0.333333333333333,3,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.1,4,0,0.333333333333333,5,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.1,4,0,0.333333333333333,7,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.3,4,0,0.333333333333333,3,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.3,4,0,0.333333333333333,5,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.3,4,0,0.333333333333333,7,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",1,4,0,0.333333333333333,3,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",1,4,0,0.333333333333333,5,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",1,4,0,0.333333333333333,7,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.1,5,0,0.333333333333333,3,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.1,5,0,0.333333333333333,5,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.1,5,0,0.333333333333333,7,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.3,5,0,0.333333333333333,3,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.3,5,0,0.333333333333333,5,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.3,5,0,0.333333333333333,7,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",1,5,0,0.333333333333333,3,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",1,5,0,0.333333333333333,5,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",1,5,0,0.333333333333333,7,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.1,6,0,0.333333333333333,3,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.1,6,0,0.333333333333333,5,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.1,6,0,0.333333333333333,7,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.3,6,0,0.333333333333333,3,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.3,6,0,0.333333333333333,5,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",0.3,6,0,0.333333333333333,7,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",1,6,0,0.333333333333333,3,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",1,6,0,0.333333333333333,5,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H7N9",1,6,0,0.333333333333333,7,1,1000,0.0238463091312832,0,0.00115211198075738,0
"70_7","prot_ctdt","HA","H8N4",0.1,4,0,0.333333333333333,3,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.1,4,0,0.333333333333333,5,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.1,4,0,0.333333333333333,7,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.3,4,0,0.333333333333333,3,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.3,4,0,0.333333333333333,5,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.3,4,0,0.333333333333333,7,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",1,4,0,0.333333333333333,3,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",1,4,0,0.333333333333333,5,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",1,4,0,0.333333333333333,7,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.1,5,0,0.333333333333333,3,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.1,5,0,0.333333333333333,5,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.1,5,0,0.333333333333333,7,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.3,5,0,0.333333333333333,3,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.3,5,0,0.333333333333333,5,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.3,5,0,0.333333333333333,7,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",1,5,0,0.333333333333333,3,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",1,5,0,0.333333333333333,5,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",1,5,0,0.333333333333333,7,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.1,6,0,0.333333333333333,3,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.1,6,0,0.333333333333333,5,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.1,6,0,0.333333333333333,7,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.3,6,0,0.333333333333333,3,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.3,6,0,0.333333333333333,5,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",0.3,6,0,0.333333333333333,7,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",1,6,0,0.333333333333333,3,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",1,6,0,0.333333333333333,5,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H8N4",1,6,0,0.333333333333333,7,1,1000,0.0744918385927903,0,0.00118342436239978,0
"70_7","prot_ctdt","HA","H9N2",0.1,4,0,0.333333333333333,3,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.1,4,0,0.333333333333333,5,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.1,4,0,0.333333333333333,7,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.3,4,0,0.333333333333333,3,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.3,4,0,0.333333333333333,5,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.3,4,0,0.333333333333333,7,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",1,4,0,0.333333333333333,3,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",1,4,0,0.333333333333333,5,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",1,4,0,0.333333333333333,7,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.1,5,0,0.333333333333333,3,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.1,5,0,0.333333333333333,5,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.1,5,0,0.333333333333333,7,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.3,5,0,0.333333333333333,3,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.3,5,0,0.333333333333333,5,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.3,5,0,0.333333333333333,7,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",1,5,0,0.333333333333333,3,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",1,5,0,0.333333333333333,5,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",1,5,0,0.333333333333333,7,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.1,6,0,0.333333333333333,3,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.1,6,0,0.333333333333333,5,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.1,6,0,0.333333333333333,7,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.3,6,0,0.333333333333333,3,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.3,6,0,0.333333333333333,5,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",0.3,6,0,0.333333333333333,7,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",1,6,0,0.333333333333333,3,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",1,6,0,0.333333333333333,5,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctdt","HA","H9N2",1,6,0,0.333333333333333,7,1,1000,0.0773196889070814,0,9.88519613466969e-05,0
"70_7","prot_ctriad","HA","H10N8",0.1,4,0,0.333333333333333,3,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.1,4,0,0.333333333333333,5,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.1,4,0,0.333333333333333,7,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.3,4,0,0.333333333333333,3,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.3,4,0,0.333333333333333,5,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.3,4,0,0.333333333333333,7,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",1,4,0,0.333333333333333,3,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",1,4,0,0.333333333333333,5,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",1,4,0,0.333333333333333,7,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.1,5,0,0.333333333333333,3,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.1,5,0,0.333333333333333,5,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.1,5,0,0.333333333333333,7,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.3,5,0,0.333333333333333,3,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.3,5,0,0.333333333333333,5,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.3,5,0,0.333333333333333,7,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",1,5,0,0.333333333333333,3,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",1,5,0,0.333333333333333,5,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",1,5,0,0.333333333333333,7,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.1,6,0,0.333333333333333,3,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.1,6,0,0.333333333333333,5,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.1,6,0,0.333333333333333,7,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.3,6,0,0.333333333333333,3,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.3,6,0,0.333333333333333,5,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",0.3,6,0,0.333333333333333,7,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",1,6,0,0.333333333333333,3,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",1,6,0,0.333333333333333,5,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H10N8",1,6,0,0.333333333333333,7,1,1000,0.0725373383395912,0,0.000903009512815931,0
"70_7","prot_ctriad","HA","H16N3",0.1,4,0,0.333333333333333,3,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.1,4,0,0.333333333333333,5,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.1,4,0,0.333333333333333,7,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.3,4,0,0.333333333333333,3,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.3,4,0,0.333333333333333,5,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.3,4,0,0.333333333333333,7,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",1,4,0,0.333333333333333,3,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",1,4,0,0.333333333333333,5,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",1,4,0,0.333333333333333,7,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.1,5,0,0.333333333333333,3,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.1,5,0,0.333333333333333,5,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.1,5,0,0.333333333333333,7,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.3,5,0,0.333333333333333,3,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.3,5,0,0.333333333333333,5,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.3,5,0,0.333333333333333,7,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",1,5,0,0.333333333333333,3,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",1,5,0,0.333333333333333,5,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",1,5,0,0.333333333333333,7,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.1,6,0,0.333333333333333,3,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.1,6,0,0.333333333333333,5,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.1,6,0,0.333333333333333,7,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.3,6,0,0.333333333333333,3,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.3,6,0,0.333333333333333,5,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",0.3,6,0,0.333333333333333,7,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",1,6,0,0.333333333333333,3,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",1,6,0,0.333333333333333,5,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H16N3",1,6,0,0.333333333333333,7,1,1000,0.0742297759030984,0,0.00113592935052605,0
"70_7","prot_ctriad","HA","H3N8",0.1,4,0,0.333333333333333,3,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.1,4,0,0.333333333333333,5,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.1,4,0,0.333333333333333,7,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.3,4,0,0.333333333333333,3,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.3,4,0,0.333333333333333,5,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.3,4,0,0.333333333333333,7,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",1,4,0,0.333333333333333,3,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",1,4,0,0.333333333333333,5,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",1,4,0,0.333333333333333,7,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.1,5,0,0.333333333333333,3,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.1,5,0,0.333333333333333,5,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.1,5,0,0.333333333333333,7,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.3,5,0,0.333333333333333,3,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.3,5,0,0.333333333333333,5,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",0.3,5,0,0.333333333333333,7,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",1,5,0,0.333333333333333,3,1,1000,0.079675851716154,0,0.00127165059594296,0
"70_7","prot_ctriad","HA","H3N8",1,5,0,0.333333333333333,5,1,1000,0.079675851716154,0,0.00127165059594296,0
