"cluster_set","featset","focgene","subtype","accuracy"
"60_6","nuc_5mer","HA","H5N6",0.0833333333333333
"60_6","nuc_5mer","HA","H7N3",1
"60_6","nuc_5mer","HA","H7N4",1
"60_6","nuc_5mer","HA","H7N7",0
"60_6","nuc_5mer","HA","H7N9",0.926339285714286
"60_6","nuc_5mer","HA","H8N4",0.407894736842105
"60_6","nuc_5mer","HA","H9N2",1
"60_6","nuc_6mer","HA","H10N8",1
"60_6","nuc_6mer","HA","H16N3",1
"60_6","nuc_6mer","HA","H3N8",1
"60_6","nuc_6mer","HA","H4N6",1
"60_6","nuc_6mer","HA","H4N8",1
"60_6","nuc_6mer","HA","H5N1",0
"60_6","nuc_6mer","HA","H5N6",1
"60_6","nuc_6mer","HA","H7N3",0
"60_6","nuc_6mer","HA","H7N4",0
"60_6","nuc_6mer","HA","H7N7",0
"60_6","nuc_6mer","HA","H7N9",1
"60_6","nuc_6mer","HA","H8N4",1
"60_6","nuc_6mer","HA","H9N2",1
"60_6","prot_2mer","HA","H10N8",1
"60_6","prot_2mer","HA","H16N3",1
"60_6","prot_2mer","HA","H3N8",1
"60_6","prot_2mer","HA","H4N6",0
"60_6","prot_2mer","HA","H4N8",0.00840336134453781
"60_6","prot_2mer","HA","H5N1",0.89051094890511
"60_6","prot_2mer","HA","H5N6",0.416666666666667
"60_6","prot_2mer","HA","H7N3",1
"60_6","prot_2mer","HA","H7N4",1
"60_6","prot_2mer","HA","H7N7",0
"60_6","prot_2mer","HA","H7N9",1
"60_6","prot_2mer","HA","H8N4",0.585526315789474
"60_6","prot_2mer","HA","H9N2",1
"60_6","prot_ctdc","HA","H10N8",1
"60_6","prot_ctdc","HA","H16N3",0.0113207547169811
"60_6","prot_ctdc","HA","H3N8",0.5
"60_6","prot_ctdc","HA","H4N6",0.921975662133142
"60_6","prot_ctdc","HA","H4N8",0.848739495798319
"60_6","prot_ctdc","HA","H5N1",0.321167883211679
"60_6","prot_ctdc","HA","H5N6",0
"60_6","prot_ctdc","HA","H7N3",0
"60_6","prot_ctdc","HA","H7N4",0
"60_6","prot_ctdc","HA","H7N7",0
"60_6","prot_ctdc","HA","H7N9",0
"60_6","prot_ctdc","HA","H8N4",1
"60_6","prot_ctdc","HA","H9N2",0.846153846153846
"60_6","prot_ctdd","HA","H10N8",1
"60_6","prot_ctdd","HA","H16N3",0.984905660377358
"60_6","prot_ctdd","HA","H3N8",1
"60_6","prot_ctdd","HA","H4N6",0.982820329277022
"60_6","prot_ctdd","HA","H4N8",0.0210084033613445
"60_6","prot_ctdd","HA","H5N1",0.591240875912409
"60_6","prot_ctdd","HA","H5N6",0.5
"60_6","prot_ctdd","HA","H7N3",0
"60_6","prot_ctdd","HA","H7N4",1
"60_6","prot_ctdd","HA","H7N7",0
"60_6","prot_ctdd","HA","H7N9",0.0245535714285714
"60_6","prot_ctdd","HA","H8N4",0.00657894736842105
"60_6","prot_ctdd","HA","H9N2",1
"60_6","prot_ctdt","HA","H10N8",0.5
"60_6","prot_ctdt","HA","H16N3",0.973584905660377
"60_6","prot_ctdt","HA","H3N8",1
"60_6","prot_ctdt","HA","H4N6",0.277022190408017
"60_6","prot_ctdt","HA","H4N8",0.0840336134453782
"60_6","prot_ctdt","HA","H5N1",0.678832116788321
"60_6","prot_ctdt","HA","H5N6",0
"60_6","prot_ctdt","HA","H7N3",1
"60_6","prot_ctdt","HA","H7N4",0
"60_6","prot_ctdt","HA","H7N7",0
"60_6","prot_ctdt","HA","H7N9",0.709821428571429
"60_6","prot_ctdt","HA","H8N4",0.894736842105263
"60_6","prot_ctdt","HA","H9N2",0.846153846153846
"60_6","prot_ctriad","HA","H10N8",1
"60_6","prot_ctriad","HA","H16N3",0.267924528301887
"60_6","prot_ctriad","HA","H3N8",1
"60_6","prot_ctriad","HA","H4N6",0
"60_6","prot_ctriad","HA","H4N8",0
"60_6","prot_ctriad","HA","H5N1",0.992700729927007
"60_6","prot_ctriad","HA","H5N6",0.416666666666667
"60_6","prot_ctriad","HA","H7N3",1
"60_6","prot_ctriad","HA","H7N4",0
"60_6","prot_ctriad","HA","H7N7",1
"60_6","prot_ctriad","HA","H7N9",0.716517857142857
"60_6","prot_ctriad","HA","H8N4",0.361842105263158
"60_6","prot_ctriad","HA","H9N2",1
"60_6","prot_pseaac","HA","H10N8",1
"60_6","prot_pseaac","HA","H16N3",0
"60_6","prot_pseaac","HA","H3N8",1
"60_6","prot_pseaac","HA","H4N6",0.00429491768074445
"60_6","prot_pseaac","HA","H4N8",0
"60_6","prot_pseaac","HA","H5N1",0.467153284671533
"60_6","prot_pseaac","HA","H5N6",0.25
"60_6","prot_pseaac","HA","H7N3",1
"60_6","prot_pseaac","HA","H7N4",0
"60_6","prot_pseaac","HA","H7N7",0
"60_6","prot_pseaac","HA","H7N9",0.772321428571429
"60_6","prot_pseaac","HA","H8N4",0.907894736842105
"60_6","prot_pseaac","HA","H9N2",1
"60_6","cds_compbias","M1","H10N8",0
"60_6","cds_compbias","M1","H16N3",1
"60_6","cds_compbias","M1","H3N8",0
"60_6","cds_compbias","M1","H4N6",0.0257695060844667
"60_6","cds_compbias","M1","H4N8",0.222689075630252
"60_6","cds_compbias","M1","H5N1",0
"60_6","cds_compbias","M1","H5N6",0.5
"60_6","cds_compbias","M1","H7N3",1
"60_6","cds_compbias","M1","H7N4",1
"60_6","cds_compbias","M1","H7N7",1
"60_6","cds_compbias","M1","H7N9",0.881696428571429
"60_6","cds_compbias","M1","H8N4",1
"60_6","cds_compbias","M1","H9N2",0.0769230769230769
"60_6","nuc_2mer","M1","H10N8",0
"60_6","nuc_2mer","M1","H16N3",1
"60_6","nuc_2mer","M1","H3N8",0
"60_6","nuc_2mer","M1","H4N6",1
"60_6","nuc_2mer","M1","H4N8",1
"60_6","nuc_2mer","M1","H5N1",0
"60_6","nuc_2mer","M1","H5N6",0
"60_6","nuc_2mer","M1","H7N3",0
"60_6","nuc_2mer","M1","H7N4",0
"60_6","nuc_2mer","M1","H7N7",0
"60_6","nuc_2mer","M1","H7N9",1
"60_6","nuc_2mer","M1","H8N4",1
"60_6","nuc_2mer","M1","H9N2",0
"60_6","nuc_3mer","M1","H10N8",0
"60_6","nuc_3mer","M1","H16N3",1
"60_6","nuc_3mer","M1","H3N8",0
"60_6","nuc_3mer","M1","H4N6",0.68790264853257
"60_6","nuc_3mer","M1","H4N8",0.348739495798319
"60_6","nuc_3mer","M1","H5N1",0
"60_6","nuc_3mer","M1","H5N6",0
"60_6","nuc_3mer","M1","H7N3",0.5
"60_6","nuc_3mer","M1","H7N4",0
"60_6","nuc_3mer","M1","H7N7",0
"60_6","nuc_3mer","M1","H7N9",0.691964285714286
"60_6","nuc_3mer","M1","H8N4",1
"60_6","nuc_3mer","M1","H9N2",0
"60_6","nuc_4mer","M1","H10N8",0
"60_6","nuc_4mer","M1","H16N3",0.99622641509434
"60_6","nuc_4mer","M1","H3N8",0
"60_6","nuc_4mer","M1","H4N6",0.894774516821761
"60_6","nuc_4mer","M1","H4N8",0.0714285714285714
"60_6","nuc_4mer","M1","H5N1",0.0072992700729927
"60_6","nuc_4mer","M1","H5N6",0
"60_6","nuc_4mer","M1","H7N3",1
"60_6","nuc_4mer","M1","H7N4",0
"60_6","nuc_4mer","M1","H7N7",1
"60_6","nuc_4mer","M1","H7N9",0.895089285714286
"60_6","nuc_4mer","M1","H8N4",1
"60_6","nuc_4mer","M1","H9N2",0
"60_6","nuc_5mer","M1","H10N8",0
"60_6","nuc_5mer","M1","H16N3",0.973584905660377
"60_6","nuc_5mer","M1","H3N8",0
"60_6","nuc_5mer","M1","H4N6",0.0493915533285612
"60_6","nuc_5mer","M1","H4N8",0.205882352941176
"60_6","nuc_5mer","M1","H5N1",0.0583941605839416
"60_6","nuc_5mer","M1","H5N6",0.25
"60_6","nuc_5mer","M1","H7N3",1
"60_6","nuc_5mer","M1","H7N4",1
"60_6","nuc_5mer","M1","H7N7",1
"60_6","nuc_5mer","M1","H7N9",0.772321428571429
"60_6","nuc_5mer","M1","H8N4",0.138157894736842
"60_6","nuc_5mer","M1","H9N2",0.230769230769231
"60_6","nuc_6mer","M1","H10N8",0
"60_6","nuc_6mer","M1","H16N3",1
"60_6","nuc_6mer","M1","H3N8",0
"60_6","nuc_6mer","M1","H4N6",0.955619183965641
"60_6","nuc_6mer","M1","H4N8",0.861344537815126
"60_6","nuc_6mer","M1","H5N1",0
"60_6","nuc_6mer","M1","H5N6",0
"60_6","nuc_6mer","M1","H7N3",1
"60_6","nuc_6mer","M1","H7N4",0
"60_6","nuc_6mer","M1","H7N7",0
"60_6","nuc_6mer","M1","H7N9",0.970982142857143
"60_6","nuc_6mer","M1","H8N4",1
"60_6","nuc_6mer","M1","H9N2",0.846153846153846
"60_6","prot_2mer","M1","H10N8",0
"60_6","prot_2mer","M1","H16N3",1
"60_6","prot_2mer","M1","H3N8",0
"60_6","prot_2mer","M1","H4N6",1
"60_6","prot_2mer","M1","H4N8",1
"60_6","prot_2mer","M1","H5N1",1
"60_6","prot_2mer","M1","H5N6",0
"60_6","prot_2mer","M1","H7N3",0
"60_6","prot_2mer","M1","H7N4",0
"60_6","prot_2mer","M1","H7N7",0
"60_6","prot_2mer","M1","H7N9",0
"60_6","prot_2mer","M1","H8N4",1
"60_6","prot_2mer","M1","H9N2",0.307692307692308
"60_6","prot_ctdc","M1","H10N8",0
"60_6","prot_ctdc","M1","H16N3",1
"60_6","prot_ctdc","M1","H3N8",0
"60_6","prot_ctdc","M1","H4N6",0.998568360773085
"60_6","prot_ctdc","M1","H4N8",1
"60_6","prot_ctdc","M1","H5N1",0.45985401459854
"60_6","prot_ctdc","M1","H5N6",0
"60_6","prot_ctdc","M1","H7N3",0
"60_6","prot_ctdc","M1","H7N4",1
"60_6","prot_ctdc","M1","H7N7",0
"60_6","prot_ctdc","M1","H7N9",0
"60_6","prot_ctdc","M1","H8N4",1
"60_6","prot_ctdc","M1","H9N2",0.0769230769230769
"60_6","prot_ctdd","M1","H10N8",0
"60_6","prot_ctdd","M1","H16N3",0.184905660377358
"60_6","prot_ctdd","M1","H3N8",1
"60_6","prot_ctdd","M1","H4N6",0.990694345025054
"60_6","prot_ctdd","M1","H4N8",0.983193277310924
"60_6","prot_ctdd","M1","H5N1",0.985401459854015
"60_6","prot_ctdd","M1","H5N6",0
"60_6","prot_ctdd","M1","H7N3",1
"60_6","prot_ctdd","M1","H7N4",1
"60_6","prot_ctdd","M1","H7N7",0
"60_6","prot_ctdd","M1","H7N9",0
"60_6","prot_ctdd","M1","H8N4",1
"60_6","prot_ctdd","M1","H9N2",0.230769230769231
"60_6","prot_ctdt","M1","H10N8",0
"60_6","prot_ctdt","M1","H16N3",1
"60_6","prot_ctdt","M1","H3N8",0
"60_6","prot_ctdt","M1","H4N6",1
"60_6","prot_ctdt","M1","H4N8",1
"60_6","prot_ctdt","M1","H5N1",1
"60_6","prot_ctdt","M1","H5N6",0
"60_6","prot_ctdt","M1","H7N3",0
"60_6","prot_ctdt","M1","H7N4",0
"60_6","prot_ctdt","M1","H7N7",0
"60_6","prot_ctdt","M1","H7N9",0
"60_6","prot_ctdt","M1","H8N4",1
"60_6","prot_ctdt","M1","H9N2",0.230769230769231
"60_6","prot_ctriad","M1","H10N8",0
"60_6","prot_ctriad","M1","H16N3",1
"60_6","prot_ctriad","M1","H3N8",0
"60_6","prot_ctriad","M1","H4N6",1
"60_6","prot_ctriad","M1","H4N8",1
"60_6","prot_ctriad","M1","H5N1",1
"60_6","prot_ctriad","M1","H5N6",0
"60_6","prot_ctriad","M1","H7N3",0
"60_6","prot_ctriad","M1","H7N4",0
"60_6","prot_ctriad","M1","H7N7",0
"60_6","prot_ctriad","M1","H7N9",0
"60_6","prot_ctriad","M1","H8N4",1
"60_6","prot_ctriad","M1","H9N2",0.153846153846154
"60_6","prot_pseaac","M1","H10N8",1
"60_6","prot_pseaac","M1","H16N3",0.00754716981132075
"60_6","prot_pseaac","M1","H3N8",1
"60_6","prot_pseaac","M1","H4N6",0.994273443092341
"60_6","prot_pseaac","M1","H4N8",0.00840336134453781
"60_6","prot_pseaac","M1","H5N1",0.489051094890511
"60_6","prot_pseaac","M1","H5N6",0.5
"60_6","prot_pseaac","M1","H7N3",1
"60_6","prot_pseaac","M1","H7N4",1
"60_6","prot_pseaac","M1","H7N7",1
"60_6","prot_pseaac","M1","H7N9",0
"60_6","prot_pseaac","M1","H8N4",0
"60_6","prot_pseaac","M1","H9N2",0.230769230769231
"60_6","cds_compbias","NA","H10N8",1
"60_6","cds_compbias","NA","H16N3",0.735849056603774
"60_6","cds_compbias","NA","H3N8",1
"60_6","cds_compbias","NA","H4N6",0.300644237652112
"60_6","cds_compbias","NA","H4N8",0.0504201680672269
"60_6","cds_compbias","NA","H5N1",1
"60_6","cds_compbias","NA","H5N6",0
"60_6","cds_compbias","NA","H7N3",1
"60_6","cds_compbias","NA","H7N4",1
"60_6","cds_compbias","NA","H7N7",1
"60_6","cds_compbias","NA","H7N9",0.575892857142857
"60_6","cds_compbias","NA","H8N4",0.763157894736842
"60_6","cds_compbias","NA","H9N2",0.692307692307692
"60_6","nuc_2mer","NA","H10N8",0
"60_6","nuc_2mer","NA","H16N3",1
"60_6","nuc_2mer","NA","H3N8",0
"60_6","nuc_2mer","NA","H4N6",1
"60_6","nuc_2mer","NA","H4N8",1
"60_6","nuc_2mer","NA","H5N1",0
"60_6","nuc_2mer","NA","H5N6",0
"60_6","nuc_2mer","NA","H7N3",0
"60_6","nuc_2mer","NA","H7N4",0
"60_6","nuc_2mer","NA","H7N7",0
"60_6","nuc_2mer","NA","H7N9",1
"60_6","nuc_2mer","NA","H8N4",1
"60_6","nuc_2mer","NA","H9N2",0
"60_6","nuc_3mer","NA","H10N8",1
"60_6","nuc_3mer","NA","H16N3",0.422641509433962
"60_6","nuc_3mer","NA","H3N8",1
"60_6","nuc_3mer","NA","H4N6",0.893342877594846
"60_6","nuc_3mer","NA","H4N8",0.470588235294118
"60_6","nuc_3mer","NA","H5N1",1
"60_6","nuc_3mer","NA","H5N6",1
"60_6","nuc_3mer","NA","H7N3",1
"60_6","nuc_3mer","NA","H7N4",1
"60_6","nuc_3mer","NA","H7N7",1
"60_6","nuc_3mer","NA","H7N9",0.794642857142857
"60_6","nuc_3mer","NA","H8N4",0.743421052631579
"60_6","nuc_3mer","NA","H9N2",1
"60_6","nuc_4mer","NA","H10N8",1
"60_6","nuc_4mer","NA","H16N3",1
"60_6","nuc_4mer","NA","H3N8",0
"60_6","nuc_4mer","NA","H4N6",0.0186113099498926
"60_6","nuc_4mer","NA","H4N8",1
"60_6","nuc_4mer","NA","H5N1",1
"60_6","nuc_4mer","NA","H5N6",0
"60_6","nuc_4mer","NA","H7N3",0
"60_6","nuc_4mer","NA","H7N4",0
"60_6","nuc_4mer","NA","H7N7",0
"60_6","nuc_4mer","NA","H7N9",0.946428571428571
"60_6","nuc_4mer","NA","H8N4",1
"60_6","nuc_4mer","NA","H9N2",1
"60_6","nuc_5mer","NA","H10N8",0.5
"60_6","nuc_5mer","NA","H16N3",1
"60_6","nuc_5mer","NA","H3N8",1
"60_6","nuc_5mer","NA","H4N6",1
"60_6","nuc_5mer","NA","H4N8",0.176470588235294
"60_6","nuc_5mer","NA","H5N1",1
"60_6","nuc_5mer","NA","H5N6",0.75
"60_6","nuc_5mer","NA","H7N3",0
"60_6","nuc_5mer","NA","H7N4",0
"60_6","nuc_5mer","NA","H7N7",0
"60_6","nuc_5mer","NA","H7N9",0.997767857142857
"60_6","nuc_5mer","NA","H8N4",1
"60_6","nuc_5mer","NA","H9N2",1
"60_6","nuc_6mer","NA","H10N8",1
"60_6","nuc_6mer","NA","H16N3",0
"60_6","nuc_6mer","NA","H3N8",1
"60_6","nuc_6mer","NA","H4N6",1
"60_6","nuc_6mer","NA","H4N8",0
"60_6","nuc_6mer","NA","H5N1",1
"60_6","nuc_6mer","NA","H5N6",0
"60_6","nuc_6mer","NA","H7N3",1
"60_6","nuc_6mer","NA","H7N4",1
"60_6","nuc_6mer","NA","H7N7",0
"60_6","nuc_6mer","NA","H7N9",1
"60_6","nuc_6mer","NA","H8N4",1
"60_6","nuc_6mer","NA","H9N2",1
"60_6","prot_2mer","NA","H10N8",1
"60_6","prot_2mer","NA","H16N3",0.735849056603774
"60_6","prot_2mer","NA","H3N8",1
"60_6","prot_2mer","NA","H4N6",0.0515390121689334
"60_6","prot_2mer","NA","H4N8",0.0252100840336134
"60_6","prot_2mer","NA","H5N1",0.934306569343066
"60_6","prot_2mer","NA","H5N6",0.5
"60_6","prot_2mer","NA","H7N3",1
"60_6","prot_2mer","NA","H7N4",1
"60_6","prot_2mer","NA","H7N7",1
"60_6","prot_2mer","NA","H7N9",0.78125
"60_6","prot_2mer","NA","H8N4",0.105263157894737
"60_6","prot_2mer","NA","H9N2",0.769230769230769
"60_6","prot_ctdc","NA","H10N8",0
"60_6","prot_ctdc","NA","H16N3",0.354716981132075
"60_6","prot_ctdc","NA","H3N8",0.5
"60_6","prot_ctdc","NA","H4N6",1
"60_6","prot_ctdc","NA","H4N8",0.983193277310924
"60_6","prot_ctdc","NA","H5N1",0.948905109489051
"60_6","prot_ctdc","NA","H5N6",0
"60_6","prot_ctdc","NA","H7N3",0.5
"60_6","prot_ctdc","NA","H7N4",1
"60_6","prot_ctdc","NA","H7N7",1
"60_6","prot_ctdc","NA","H7N9",0
"60_6","prot_ctdc","NA","H8N4",1
"60_6","prot_ctdc","NA","H9N2",0.923076923076923
"60_6","prot_ctdd","NA","H10N8",1
"60_6","prot_ctdd","NA","H16N3",0.99622641509434
"60_6","prot_ctdd","NA","H3N8",1
"60_6","prot_ctdd","NA","H4N6",0.832498210450966
"60_6","prot_ctdd","NA","H4N8",0.310924369747899
"60_6","prot_ctdd","NA","H5N1",0.985401459854015
"60_6","prot_ctdd","NA","H5N6",0.25
"60_6","prot_ctdd","NA","H7N3",0
"60_6","prot_ctdd","NA","H7N4",0
"60_6","prot_ctdd","NA","H7N7",1
"60_6","prot_ctdd","NA","H7N9",0
"60_6","prot_ctdd","NA","H8N4",0.947368421052632
"60_6","prot_ctdd","NA","H9N2",0.769230769230769
"60_6","prot_ctdt","NA","H10N8",0
"60_6","prot_ctdt","NA","H16N3",0
"60_6","prot_ctdt","NA","H3N8",1
"60_6","prot_ctdt","NA","H4N6",0.99713672154617
"60_6","prot_ctdt","NA","H4N8",0
"60_6","prot_ctdt","NA","H5N1",1
"60_6","prot_ctdt","NA","H5N6",0
"60_6","prot_ctdt","NA","H7N3",1
"60_6","prot_ctdt","NA","H7N4",1
"60_6","prot_ctdt","NA","H7N7",0
"60_6","prot_ctdt","NA","H7N9",0
"60_6","prot_ctdt","NA","H8N4",1
"60_6","prot_ctdt","NA","H9N2",0.153846153846154
"60_6","prot_ctriad","NA","H10N8",1
"60_6","prot_ctriad","NA","H16N3",0
"60_6","prot_ctriad","NA","H3N8",1
"60_6","prot_ctriad","NA","H4N6",0
"60_6","prot_ctriad","NA","H4N8",0.00420168067226891
"60_6","prot_ctriad","NA","H5N1",1
"60_6","prot_ctriad","NA","H5N6",1
"60_6","prot_ctriad","NA","H7N3",1
"60_6","prot_ctriad","NA","H7N4",1
"60_6","prot_ctriad","NA","H7N7",1
"60_6","prot_ctriad","NA","H7N9",0.995535714285714
"60_6","prot_ctriad","NA","H8N4",0.0592105263157895
"60_6","prot_ctriad","NA","H9N2",1
"60_6","prot_pseaac","NA","H10N8",0
"60_6","prot_pseaac","NA","H16N3",0
"60_6","prot_pseaac","NA","H3N8",0.5
"60_6","prot_pseaac","NA","H4N6",1
"60_6","prot_pseaac","NA","H4N8",1
"60_6","prot_pseaac","NA","H5N1",1
"60_6","prot_pseaac","NA","H5N6",0
"60_6","prot_pseaac","NA","H7N3",1
"60_6","prot_pseaac","NA","H7N4",1
"60_6","prot_pseaac","NA","H7N7",1
"60_6","prot_pseaac","NA","H7N9",0
"60_6","prot_pseaac","NA","H8N4",0.993421052631579
"60_6","prot_pseaac","NA","H9N2",0.846153846153846
"60_6","cds_compbias","NP","H10N8",0
"60_6","cds_compbias","NP","H16N3",0.249056603773585
"60_6","cds_compbias","NP","H3N8",0
"60_6","cds_compbias","NP","H4N6",0
"60_6","cds_compbias","NP","H4N8",0.642857142857143
"60_6","cds_compbias","NP","H5N1",0.963503649635037
"60_6","cds_compbias","NP","H5N6",0
"60_6","cds_compbias","NP","H7N3",0
"60_6","cds_compbias","NP","H7N4",1
"60_6","cds_compbias","NP","H7N7",1
"60_6","cds_compbias","NP","H7N9",0.412946428571429
"60_6","cds_compbias","NP","H8N4",0.980263157894737
"60_6","cds_compbias","NP","H9N2",0.461538461538462
"60_6","nuc_2mer","NP","H10N8",0
"60_6","nuc_2mer","NP","H16N3",1
"60_6","nuc_2mer","NP","H3N8",0
"60_6","nuc_2mer","NP","H4N6",1
"60_6","nuc_2mer","NP","H4N8",1
"60_6","nuc_2mer","NP","H5N1",0
"60_6","nuc_2mer","NP","H5N6",0
"60_6","nuc_2mer","NP","H7N3",1
"60_6","nuc_2mer","NP","H7N4",0
"60_6","nuc_2mer","NP","H7N7",0
"60_6","nuc_2mer","NP","H7N9",1
"60_6","nuc_2mer","NP","H8N4",1
"60_6","nuc_2mer","NP","H9N2",0
"60_6","nuc_3mer","NP","H10N8",0
"60_6","nuc_3mer","NP","H16N3",0.89811320754717
"60_6","nuc_3mer","NP","H3N8",0
"60_6","nuc_3mer","NP","H4N6",0.486757337151038
"60_6","nuc_3mer","NP","H4N8",0.478991596638655
"60_6","nuc_3mer","NP","H5N1",0.62043795620438
"60_6","nuc_3mer","NP","H5N6",0
"60_6","nuc_3mer","NP","H7N3",0.5
"60_6","nuc_3mer","NP","H7N4",0
"60_6","nuc_3mer","NP","H7N7",0
"60_6","nuc_3mer","NP","H7N9",0.571428571428571
"60_6","nuc_3mer","NP","H8N4",0.710526315789474
"60_6","nuc_3mer","NP","H9N2",0.0769230769230769
"60_6","nuc_4mer","NP","H10N8",0
"60_6","nuc_4mer","NP","H16N3",0
"60_6","nuc_4mer","NP","H3N8",0.5
"60_6","nuc_4mer","NP","H4N6",0.997852541159628
"60_6","nuc_4mer","NP","H4N8",0.00840336134453781
"60_6","nuc_4mer","NP","H5N1",0.474452554744526
"60_6","nuc_4mer","NP","H5N6",0
"60_6","nuc_4mer","NP","H7N3",1
"60_6","nuc_4mer","NP","H7N4",1
"60_6","nuc_4mer","NP","H7N7",0
"60_6","nuc_4mer","NP","H7N9",0.821428571428571
"60_6","nuc_4mer","NP","H8N4",0.0131578947368421
"60_6","nuc_4mer","NP","H9N2",0.230769230769231
"60_6","nuc_5mer","NP","H10N8",0
"60_6","nuc_5mer","NP","H16N3",1
"60_6","nuc_5mer","NP","H3N8",0
"60_6","nuc_5mer","NP","H4N6",0.968503937007874
"60_6","nuc_5mer","NP","H4N8",0.672268907563025
"60_6","nuc_5mer","NP","H5N1",0.0072992700729927
"60_6","nuc_5mer","NP","H5N6",0
"60_6","nuc_5mer","NP","H7N3",0
"60_6","nuc_5mer","NP","H7N4",1
"60_6","nuc_5mer","NP","H7N7",1
"60_6","nuc_5mer","NP","H7N9",0.720982142857143
"60_6","nuc_5mer","NP","H8N4",0.822368421052632
"60_6","nuc_5mer","NP","H9N2",0.230769230769231
"60_6","nuc_6mer","NP","H10N8",0
"60_6","nuc_6mer","NP","H16N3",0.958490566037736
"60_6","nuc_6mer","NP","H3N8",0
"60_6","nuc_6mer","NP","H4N6",1
"60_6","nuc_6mer","NP","H4N8",0.794117647058823
"60_6","nuc_6mer","NP","H5N1",0.0072992700729927
"60_6","nuc_6mer","NP","H5N6",0.25
"60_6","nuc_6mer","NP","H7N3",0
"60_6","nuc_6mer","NP","H7N4",1
"60_6","nuc_6mer","NP","H7N7",1
"60_6","nuc_6mer","NP","H7N9",1
"60_6","nuc_6mer","NP","H8N4",0.769736842105263
"60_6","nuc_6mer","NP","H9N2",1
"60_6","prot_2mer","NP","H10N8",0
"60_6","prot_2mer","NP","H16N3",0.886792452830189
"60_6","prot_2mer","NP","H3N8",0
"60_6","prot_2mer","NP","H4N6",0.965640658554044
"60_6","prot_2mer","NP","H4N8",0.449579831932773
"60_6","prot_2mer","NP","H5N1",0.737226277372263
"60_6","prot_2mer","NP","H5N6",0
"60_6","prot_2mer","NP","H7N3",1
"60_6","prot_2mer","NP","H7N4",1
"60_6","prot_2mer","NP","H7N7",1
"60_6","prot_2mer","NP","H7N9",0.0491071428571429
"60_6","prot_2mer","NP","H8N4",0.282894736842105
"60_6","prot_2mer","NP","H9N2",0.153846153846154
"60_6","prot_ctdc","NP","H10N8",0
"60_6","prot_ctdc","NP","H16N3",0.988679245283019
"60_6","prot_ctdc","NP","H3N8",0
"60_6","prot_ctdc","NP","H4N6",1
"60_6","prot_ctdc","NP","H4N8",1
