"cluster_set","featset","focgene","subtype","accuracy"
"70_7","prot_2mer","HA","H16N3",0.99622641509434
"70_7","prot_2mer","HA","H3N8",0
"70_7","prot_2mer","HA","H4N6",0.992841803865426
"70_7","prot_2mer","HA","H4N8",1
"70_7","prot_2mer","HA","H5N1",1
"70_7","prot_2mer","HA","H5N6",1
"70_7","prot_2mer","HA","H7N3",0
"70_7","prot_2mer","HA","H7N4",0
"70_7","prot_2mer","HA","H7N7",1
"70_7","prot_2mer","HA","H7N9",0.993303571428571
"70_7","prot_2mer","HA","H8N4",0.625
"70_7","prot_2mer","HA","H9N2",0.769230769230769
"70_7","prot_ctdc","HA","H10N8",0.5
"70_7","prot_ctdc","HA","H16N3",0.109433962264151
"70_7","prot_ctdc","HA","H3N8",0
"70_7","prot_ctdc","HA","H4N6",0.937007874015748
"70_7","prot_ctdc","HA","H4N8",0.978991596638655
"70_7","prot_ctdc","HA","H5N1",0.985401459854015
"70_7","prot_ctdc","HA","H5N6",0.833333333333333
"70_7","prot_ctdc","HA","H7N3",1
"70_7","prot_ctdc","HA","H7N4",1
"70_7","prot_ctdc","HA","H7N7",1
"70_7","prot_ctdc","HA","H7N9",0.834821428571429
"70_7","prot_ctdc","HA","H8N4",0.111842105263158
"70_7","prot_ctdc","HA","H9N2",0.692307692307692
"70_7","prot_ctdd","HA","H10N8",1
"70_7","prot_ctdd","HA","H16N3",0.649056603773585
"70_7","prot_ctdd","HA","H3N8",0
"70_7","prot_ctdd","HA","H4N6",0
"70_7","prot_ctdd","HA","H4N8",0.848739495798319
"70_7","prot_ctdd","HA","H5N1",1
"70_7","prot_ctdd","HA","H5N6",1
"70_7","prot_ctdd","HA","H7N3",0.5
"70_7","prot_ctdd","HA","H7N4",1
"70_7","prot_ctdd","HA","H7N7",1
"70_7","prot_ctdd","HA","H7N9",0.776785714285714
"70_7","prot_ctdd","HA","H8N4",0.947368421052632
"70_7","prot_ctdd","HA","H9N2",1
"70_7","prot_ctdt","HA","H10N8",1
"70_7","prot_ctdt","HA","H16N3",1
"70_7","prot_ctdt","HA","H3N8",0
"70_7","prot_ctdt","HA","H4N6",0.702934860415175
"70_7","prot_ctdt","HA","H4N8",0.995798319327731
"70_7","prot_ctdt","HA","H5N1",0.0875912408759124
"70_7","prot_ctdt","HA","H5N6",0.25
"70_7","prot_ctdt","HA","H7N3",0
"70_7","prot_ctdt","HA","H7N4",0
"70_7","prot_ctdt","HA","H7N7",1
"70_7","prot_ctdt","HA","H7N9",0.794642857142857
"70_7","prot_ctdt","HA","H8N4",0.631578947368421
"70_7","prot_ctdt","HA","H9N2",0.153846153846154
"70_7","prot_ctriad","HA","H10N8",1
"70_7","prot_ctriad","HA","H16N3",1
"70_7","prot_ctriad","HA","H3N8",0
"70_7","prot_ctriad","HA","H4N6",0.987115246957767
"70_7","prot_ctriad","HA","H4N8",0.403361344537815
"70_7","prot_ctriad","HA","H5N1",0.91970802919708
"70_7","prot_ctriad","HA","H5N6",0.833333333333333
"70_7","prot_ctriad","HA","H7N3",0
"70_7","prot_ctriad","HA","H7N4",1
"70_7","prot_ctriad","HA","H7N7",0
"70_7","prot_ctriad","HA","H7N9",0.964285714285714
"70_7","prot_ctriad","HA","H8N4",0
"70_7","prot_ctriad","HA","H9N2",0
"70_7","prot_pseaac","HA","H10N8",0
"70_7","prot_pseaac","HA","H16N3",0.0679245283018868
"70_7","prot_pseaac","HA","H3N8",0
"70_7","prot_pseaac","HA","H4N6",0.956335003579098
"70_7","prot_pseaac","HA","H4N8",0.995798319327731
"70_7","prot_pseaac","HA","H5N1",0.401459854014599
"70_7","prot_pseaac","HA","H5N6",0.583333333333333
"70_7","prot_pseaac","HA","H7N3",0.5
"70_7","prot_pseaac","HA","H7N4",1
"70_7","prot_pseaac","HA","H7N7",1
"70_7","prot_pseaac","HA","H7N9",0.9375
"70_7","prot_pseaac","HA","H8N4",0.309210526315789
"70_7","prot_pseaac","HA","H9N2",0.307692307692308
"70_7","cds_compbias","M1","H10N8",1
"70_7","cds_compbias","M1","H16N3",0.932075471698113
"70_7","cds_compbias","M1","H3N8",1
"70_7","cds_compbias","M1","H4N6",0.786685755189692
"70_7","cds_compbias","M1","H4N8",0.991596638655462
"70_7","cds_compbias","M1","H5N1",0.0583941605839416
"70_7","cds_compbias","M1","H5N6",0.833333333333333
"70_7","cds_compbias","M1","H7N3",0
"70_7","cds_compbias","M1","H7N4",0
"70_7","cds_compbias","M1","H7N7",0
"70_7","cds_compbias","M1","H7N9",0.964285714285714
"70_7","cds_compbias","M1","H8N4",0.875
"70_7","cds_compbias","M1","H9N2",0.923076923076923
"70_7","nuc_2mer","M1","H10N8",0
"70_7","nuc_2mer","M1","H16N3",0.792452830188679
"70_7","nuc_2mer","M1","H3N8",1
"70_7","nuc_2mer","M1","H4N6",0.823908375089477
"70_7","nuc_2mer","M1","H4N8",0.873949579831933
"70_7","nuc_2mer","M1","H5N1",0.759124087591241
"70_7","nuc_2mer","M1","H5N6",0.833333333333333
"70_7","nuc_2mer","M1","H7N3",0.5
"70_7","nuc_2mer","M1","H7N4",0
"70_7","nuc_2mer","M1","H7N7",0
"70_7","nuc_2mer","M1","H7N9",0.957589285714286
"70_7","nuc_2mer","M1","H8N4",0.743421052631579
"70_7","nuc_2mer","M1","H9N2",0.769230769230769
"70_7","nuc_3mer","M1","H10N8",0
"70_7","nuc_3mer","M1","H16N3",0.886792452830189
"70_7","nuc_3mer","M1","H3N8",1
"70_7","nuc_3mer","M1","H4N6",0.8453829634932
"70_7","nuc_3mer","M1","H4N8",0.794117647058823
"70_7","nuc_3mer","M1","H5N1",0.226277372262774
"70_7","nuc_3mer","M1","H5N6",0.833333333333333
"70_7","nuc_3mer","M1","H7N3",0.5
"70_7","nuc_3mer","M1","H7N4",0
"70_7","nuc_3mer","M1","H7N7",0
"70_7","nuc_3mer","M1","H7N9",0.861607142857143
"70_7","nuc_3mer","M1","H8N4",0.960526315789474
"70_7","nuc_3mer","M1","H9N2",1
"70_7","nuc_4mer","M1","H10N8",0
"70_7","nuc_4mer","M1","H16N3",0.60377358490566
"70_7","nuc_4mer","M1","H3N8",1
"70_7","nuc_4mer","M1","H4N6",0.93915533285612
"70_7","nuc_4mer","M1","H4N8",0.96218487394958
"70_7","nuc_4mer","M1","H5N1",0.0291970802919708
"70_7","nuc_4mer","M1","H5N6",0.583333333333333
"70_7","nuc_4mer","M1","H7N3",0
"70_7","nuc_4mer","M1","H7N4",0
"70_7","nuc_4mer","M1","H7N7",0
"70_7","nuc_4mer","M1","H7N9",0.988839285714286
"70_7","nuc_4mer","M1","H8N4",0.986842105263158
"70_7","nuc_4mer","M1","H9N2",0.923076923076923
"70_7","nuc_5mer","M1","H10N8",1
"70_7","nuc_5mer","M1","H16N3",0.622641509433962
"70_7","nuc_5mer","M1","H3N8",1
"70_7","nuc_5mer","M1","H4N6",0.874015748031496
"70_7","nuc_5mer","M1","H4N8",0.894957983193277
"70_7","nuc_5mer","M1","H5N1",0.255474452554745
"70_7","nuc_5mer","M1","H5N6",0.916666666666667
"70_7","nuc_5mer","M1","H7N3",0
"70_7","nuc_5mer","M1","H7N4",0
"70_7","nuc_5mer","M1","H7N7",0
"70_7","nuc_5mer","M1","H7N9",0.993303571428571
"70_7","nuc_5mer","M1","H8N4",0.815789473684211
"70_7","nuc_5mer","M1","H9N2",0.846153846153846
"70_7","nuc_6mer","M1","H10N8",0
"70_7","nuc_6mer","M1","H16N3",0.660377358490566
"70_7","nuc_6mer","M1","H3N8",0.5
"70_7","nuc_6mer","M1","H4N6",0.86471009305655
"70_7","nuc_6mer","M1","H4N8",0.970588235294118
"70_7","nuc_6mer","M1","H5N1",0.0802919708029197
"70_7","nuc_6mer","M1","H5N6",0.416666666666667
"70_7","nuc_6mer","M1","H7N3",0
"70_7","nuc_6mer","M1","H7N4",0
"70_7","nuc_6mer","M1","H7N7",0
"70_7","nuc_6mer","M1","H7N9",0.988839285714286
"70_7","nuc_6mer","M1","H8N4",0.934210526315789
"70_7","nuc_6mer","M1","H9N2",0.923076923076923
"70_7","prot_2mer","M1","H10N8",1
"70_7","prot_2mer","M1","H16N3",1
"70_7","prot_2mer","M1","H3N8",0.5
"70_7","prot_2mer","M1","H4N6",0.993557623478883
"70_7","prot_2mer","M1","H4N8",0.995798319327731
"70_7","prot_2mer","M1","H5N1",0.0072992700729927
"70_7","prot_2mer","M1","H5N6",0.833333333333333
"70_7","prot_2mer","M1","H7N3",0
"70_7","prot_2mer","M1","H7N4",0
"70_7","prot_2mer","M1","H7N7",0
"70_7","prot_2mer","M1","H7N9",0.886160714285714
"70_7","prot_2mer","M1","H8N4",0.993421052631579
"70_7","prot_2mer","M1","H9N2",0.615384615384615
"70_7","prot_ctdc","M1","H10N8",1
"70_7","prot_ctdc","M1","H16N3",1
"70_7","prot_ctdc","M1","H3N8",0.5
"70_7","prot_ctdc","M1","H4N6",0.996420901932713
"70_7","prot_ctdc","M1","H4N8",1
"70_7","prot_ctdc","M1","H5N1",0.0291970802919708
"70_7","prot_ctdc","M1","H5N6",1
"70_7","prot_ctdc","M1","H7N3",0
"70_7","prot_ctdc","M1","H7N4",0
"70_7","prot_ctdc","M1","H7N7",0
"70_7","prot_ctdc","M1","H7N9",0.899553571428571
"70_7","prot_ctdc","M1","H8N4",1
"70_7","prot_ctdc","M1","H9N2",0.461538461538462
"70_7","prot_ctdd","M1","H10N8",1
"70_7","prot_ctdd","M1","H16N3",1
"70_7","prot_ctdd","M1","H3N8",0.5
"70_7","prot_ctdd","M1","H4N6",0.99713672154617
"70_7","prot_ctdd","M1","H4N8",1
"70_7","prot_ctdd","M1","H5N1",0.0072992700729927
"70_7","prot_ctdd","M1","H5N6",0.416666666666667
"70_7","prot_ctdd","M1","H7N3",0
"70_7","prot_ctdd","M1","H7N4",0
"70_7","prot_ctdd","M1","H7N7",0
"70_7","prot_ctdd","M1","H7N9",0.886160714285714
"70_7","prot_ctdd","M1","H8N4",1
"70_7","prot_ctdd","M1","H9N2",0.846153846153846
"70_7","prot_ctdt","M1","H10N8",1
"70_7","prot_ctdt","M1","H16N3",1
"70_7","prot_ctdt","M1","H3N8",0.5
"70_7","prot_ctdt","M1","H4N6",0.997852541159628
"70_7","prot_ctdt","M1","H4N8",0.995798319327731
"70_7","prot_ctdt","M1","H5N1",0.0145985401459854
"70_7","prot_ctdt","M1","H5N6",0.333333333333333
"70_7","prot_ctdt","M1","H7N3",0
"70_7","prot_ctdt","M1","H7N4",0
"70_7","prot_ctdt","M1","H7N7",0
"70_7","prot_ctdt","M1","H7N9",0.852678571428571
"70_7","prot_ctdt","M1","H8N4",1
"70_7","prot_ctdt","M1","H9N2",0.923076923076923
"70_7","prot_ctriad","M1","H10N8",1
"70_7","prot_ctriad","M1","H16N3",1
"70_7","prot_ctriad","M1","H3N8",1
"70_7","prot_ctriad","M1","H4N6",0.995705082319256
"70_7","prot_ctriad","M1","H4N8",0.991596638655462
"70_7","prot_ctriad","M1","H5N1",0.0145985401459854
"70_7","prot_ctriad","M1","H5N6",1
"70_7","prot_ctriad","M1","H7N3",0
"70_7","prot_ctriad","M1","H7N4",0
"70_7","prot_ctriad","M1","H7N7",0
"70_7","prot_ctriad","M1","H7N9",0.9375
"70_7","prot_ctriad","M1","H8N4",1
"70_7","prot_ctriad","M1","H9N2",0.846153846153846
"70_7","prot_pseaac","M1","H10N8",1
"70_7","prot_pseaac","M1","H16N3",1
"70_7","prot_pseaac","M1","H3N8",0.5
"70_7","prot_pseaac","M1","H4N6",1
"70_7","prot_pseaac","M1","H4N8",0.995798319327731
"70_7","prot_pseaac","M1","H5N1",0.0291970802919708
"70_7","prot_pseaac","M1","H5N6",0.333333333333333
"70_7","prot_pseaac","M1","H7N3",0
"70_7","prot_pseaac","M1","H7N4",0
"70_7","prot_pseaac","M1","H7N7",0
"70_7","prot_pseaac","M1","H7N9",0.814732142857143
"70_7","prot_pseaac","M1","H8N4",1
"70_7","prot_pseaac","M1","H9N2",0.461538461538462
"70_7","cds_compbias","NA","H10N8",1
"70_7","cds_compbias","NA","H16N3",0.49811320754717
"70_7","cds_compbias","NA","H3N8",1
"70_7","cds_compbias","NA","H4N6",0.00214745884037223
"70_7","cds_compbias","NA","H4N8",0.773109243697479
"70_7","cds_compbias","NA","H5N1",0.37956204379562
"70_7","cds_compbias","NA","H5N6",1
"70_7","cds_compbias","NA","H7N3",0
"70_7","cds_compbias","NA","H7N4",1
"70_7","cds_compbias","NA","H7N7",1
"70_7","cds_compbias","NA","H7N9",0.928571428571429
"70_7","cds_compbias","NA","H8N4",0
"70_7","cds_compbias","NA","H9N2",1
"70_7","nuc_2mer","NA","H10N8",1
"70_7","nuc_2mer","NA","H16N3",0.120754716981132
"70_7","nuc_2mer","NA","H3N8",1
"70_7","nuc_2mer","NA","H4N6",0.324982104509664
"70_7","nuc_2mer","NA","H4N8",0.684873949579832
"70_7","nuc_2mer","NA","H5N1",0.824817518248175
"70_7","nuc_2mer","NA","H5N6",0.583333333333333
"70_7","nuc_2mer","NA","H7N3",0
"70_7","nuc_2mer","NA","H7N4",0
"70_7","nuc_2mer","NA","H7N7",1
"70_7","nuc_2mer","NA","H7N9",0.761160714285714
"70_7","nuc_2mer","NA","H8N4",0.00657894736842105
"70_7","nuc_2mer","NA","H9N2",0.769230769230769
"70_7","nuc_3mer","NA","H10N8",1
"70_7","nuc_3mer","NA","H16N3",0.00754716981132075
"70_7","nuc_3mer","NA","H3N8",0.5
"70_7","nuc_3mer","NA","H4N6",0.228346456692913
"70_7","nuc_3mer","NA","H4N8",0.554621848739496
"70_7","nuc_3mer","NA","H5N1",0.204379562043796
"70_7","nuc_3mer","NA","H5N6",0.25
"70_7","nuc_3mer","NA","H7N3",0
"70_7","nuc_3mer","NA","H7N4",1
"70_7","nuc_3mer","NA","H7N7",0
"70_7","nuc_3mer","NA","H7N9",0.680803571428571
"70_7","nuc_3mer","NA","H8N4",0.0328947368421053
"70_7","nuc_3mer","NA","H9N2",0.461538461538462
"70_7","nuc_4mer","NA","H10N8",0.5
"70_7","nuc_4mer","NA","H16N3",0.184905660377358
"70_7","nuc_4mer","NA","H3N8",0.5
"70_7","nuc_4mer","NA","H4N6",0.654259126700072
"70_7","nuc_4mer","NA","H4N8",0.747899159663866
"70_7","nuc_4mer","NA","H5N1",0.489051094890511
"70_7","nuc_4mer","NA","H5N6",0.0833333333333333
"70_7","nuc_4mer","NA","H7N3",0
"70_7","nuc_4mer","NA","H7N4",0
"70_7","nuc_4mer","NA","H7N7",0
"70_7","nuc_4mer","NA","H7N9",0.857142857142857
"70_7","nuc_4mer","NA","H8N4",0.717105263157895
"70_7","nuc_4mer","NA","H9N2",0.230769230769231
"70_7","nuc_5mer","NA","H10N8",1
"70_7","nuc_5mer","NA","H16N3",0.0415094339622641
"70_7","nuc_5mer","NA","H3N8",1
"70_7","nuc_5mer","NA","H4N6",0.528990694345025
"70_7","nuc_5mer","NA","H4N8",0.046218487394958
"70_7","nuc_5mer","NA","H5N1",0.547445255474453
"70_7","nuc_5mer","NA","H5N6",1
"70_7","nuc_5mer","NA","H7N3",0
"70_7","nuc_5mer","NA","H7N4",1
"70_7","nuc_5mer","NA","H7N7",0
"70_7","nuc_5mer","NA","H7N9",0.859375
"70_7","nuc_5mer","NA","H8N4",0.164473684210526
"70_7","nuc_5mer","NA","H9N2",0.153846153846154
"70_7","nuc_6mer","NA","H10N8",0
"70_7","nuc_6mer","NA","H16N3",0.535849056603774
"70_7","nuc_6mer","NA","H3N8",1
"70_7","nuc_6mer","NA","H4N6",0.966356478167502
"70_7","nuc_6mer","NA","H4N8",0.785714285714286
"70_7","nuc_6mer","NA","H5N1",0.124087591240876
"70_7","nuc_6mer","NA","H5N6",0.833333333333333
"70_7","nuc_6mer","NA","H7N3",0.5
"70_7","nuc_6mer","NA","H7N4",0
"70_7","nuc_6mer","NA","H7N7",1
"70_7","nuc_6mer","NA","H7N9",1
"70_7","nuc_6mer","NA","H8N4",0.0328947368421053
"70_7","nuc_6mer","NA","H9N2",0.615384615384615
"70_7","prot_2mer","NA","H10N8",1
"70_7","prot_2mer","NA","H16N3",0.879245283018868
"70_7","prot_2mer","NA","H3N8",1
"70_7","prot_2mer","NA","H4N6",0.939871152469578
"70_7","prot_2mer","NA","H4N8",0.0126050420168067
"70_7","prot_2mer","NA","H5N1",0.992700729927007
"70_7","prot_2mer","NA","H5N6",0
"70_7","prot_2mer","NA","H7N3",0.5
"70_7","prot_2mer","NA","H7N4",1
"70_7","prot_2mer","NA","H7N7",0
"70_7","prot_2mer","NA","H7N9",0
"70_7","prot_2mer","NA","H8N4",0
"70_7","prot_2mer","NA","H9N2",0.230769230769231
"70_7","prot_ctdc","NA","H10N8",1
"70_7","prot_ctdc","NA","H16N3",0
"70_7","prot_ctdc","NA","H3N8",0.5
"70_7","prot_ctdc","NA","H4N6",0.738010021474588
"70_7","prot_ctdc","NA","H4N8",0.613445378151261
"70_7","prot_ctdc","NA","H5N1",0.985401459854015
"70_7","prot_ctdc","NA","H5N6",0.416666666666667
"70_7","prot_ctdc","NA","H7N3",0.5
"70_7","prot_ctdc","NA","H7N4",1
"70_7","prot_ctdc","NA","H7N7",1
"70_7","prot_ctdc","NA","H7N9",0.787946428571429
"70_7","prot_ctdc","NA","H8N4",0.0131578947368421
"70_7","prot_ctdc","NA","H9N2",0.923076923076923
"70_7","prot_ctdd","NA","H10N8",1
"70_7","prot_ctdd","NA","H16N3",0
"70_7","prot_ctdd","NA","H3N8",1
"70_7","prot_ctdd","NA","H4N6",0.82605583392985
"70_7","prot_ctdd","NA","H4N8",0.134453781512605
"70_7","prot_ctdd","NA","H5N1",0.948905109489051
"70_7","prot_ctdd","NA","H5N6",0.916666666666667
"70_7","prot_ctdd","NA","H7N3",0
"70_7","prot_ctdd","NA","H7N4",1
"70_7","prot_ctdd","NA","H7N7",0
"70_7","prot_ctdd","NA","H7N9",0.127232142857143
"70_7","prot_ctdd","NA","H8N4",0.0131578947368421
"70_7","prot_ctdd","NA","H9N2",0.384615384615385
"70_7","prot_ctdt","NA","H10N8",1
"70_7","prot_ctdt","NA","H16N3",0.633962264150943
"70_7","prot_ctdt","NA","H3N8",1
"70_7","prot_ctdt","NA","H4N6",0.78740157480315
"70_7","prot_ctdt","NA","H4N8",0.46218487394958
"70_7","prot_ctdt","NA","H5N1",0.992700729927007
"70_7","prot_ctdt","NA","H5N6",0.916666666666667
"70_7","prot_ctdt","NA","H7N3",0
"70_7","prot_ctdt","NA","H7N4",0
"70_7","prot_ctdt","NA","H7N7",1
"70_7","prot_ctdt","NA","H7N9",0.678571428571429
"70_7","prot_ctdt","NA","H8N4",0.00657894736842105
"70_7","prot_ctdt","NA","H9N2",0.461538461538462
"70_7","prot_ctriad","NA","H10N8",0
"70_7","prot_ctriad","NA","H16N3",0.494339622641509
"70_7","prot_ctriad","NA","H3N8",0
"70_7","prot_ctriad","NA","H4N6",0.952040085898354
"70_7","prot_ctriad","NA","H4N8",0.831932773109244
"70_7","prot_ctriad","NA","H5N1",0.583941605839416
"70_7","prot_ctriad","NA","H5N6",0
"70_7","prot_ctriad","NA","H7N3",0
"70_7","prot_ctriad","NA","H7N4",0
"70_7","prot_ctriad","NA","H7N7",0
"70_7","prot_ctriad","NA","H7N9",0
"70_7","prot_ctriad","NA","H8N4",0.25
"70_7","prot_ctriad","NA","H9N2",0
"70_7","prot_pseaac","NA","H10N8",1
"70_7","prot_pseaac","NA","H16N3",0
"70_7","prot_pseaac","NA","H3N8",1
"70_7","prot_pseaac","NA","H4N6",0.321403006442377
"70_7","prot_pseaac","NA","H4N8",0.0252100840336134
"70_7","prot_pseaac","NA","H5N1",0.408759124087591
"70_7","prot_pseaac","NA","H5N6",0
"70_7","prot_pseaac","NA","H7N3",1
"70_7","prot_pseaac","NA","H7N4",0
"70_7","prot_pseaac","NA","H7N7",0
"70_7","prot_pseaac","NA","H7N9",0.863839285714286
"70_7","prot_pseaac","NA","H8N4",0.00657894736842105
"70_7","prot_pseaac","NA","H9N2",0.153846153846154
"70_7","cds_compbias","NP","H10N8",1
"70_7","cds_compbias","NP","H16N3",0.773584905660377
"70_7","cds_compbias","NP","H3N8",1
"70_7","cds_compbias","NP","H4N6",0.855404438081603
"70_7","cds_compbias","NP","H4N8",0.705882352941177
"70_7","cds_compbias","NP","H5N1",0.693430656934307
"70_7","cds_compbias","NP","H5N6",1
"70_7","cds_compbias","NP","H7N3",0
"70_7","cds_compbias","NP","H7N4",0
"70_7","cds_compbias","NP","H7N7",0
"70_7","cds_compbias","NP","H7N9",0.8125
"70_7","cds_compbias","NP","H8N4",0.921052631578947
"70_7","cds_compbias","NP","H9N2",1
"70_7","nuc_2mer","NP","H10N8",1
"70_7","nuc_2mer","NP","H16N3",0.773584905660377
"70_7","nuc_2mer","NP","H3N8",0.5
"70_7","nuc_2mer","NP","H4N6",0.76234788833214
"70_7","nuc_2mer","NP","H4N8",0.886554621848739
"70_7","nuc_2mer","NP","H5N1",0.72992700729927
"70_7","nuc_2mer","NP","H5N6",1
"70_7","nuc_2mer","NP","H7N3",0
"70_7","nuc_2mer","NP","H7N4",0
"70_7","nuc_2mer","NP","H7N7",0
"70_7","nuc_2mer","NP","H7N9",0.497767857142857
"70_7","nuc_2mer","NP","H8N4",0.684210526315789
"70_7","nuc_2mer","NP","H9N2",0.692307692307692
"70_7","nuc_3mer","NP","H10N8",0
"70_7","nuc_3mer","NP","H16N3",0.633962264150943
"70_7","nuc_3mer","NP","H3N8",0.5
"70_7","nuc_3mer","NP","H4N6",0.695060844667144
"70_7","nuc_3mer","NP","H4N8",0.773109243697479
"70_7","nuc_3mer","NP","H5N1",0.37956204379562
"70_7","nuc_3mer","NP","H5N6",0.75
"70_7","nuc_3mer","NP","H7N3",0
"70_7","nuc_3mer","NP","H7N4",0
"70_7","nuc_3mer","NP","H7N7",0
"70_7","nuc_3mer","NP","H7N9",0.930803571428571
"70_7","nuc_3mer","NP","H8N4",0.657894736842105
"70_7","nuc_3mer","NP","H9N2",0.923076923076923
"70_7","nuc_4mer","NP","H10N8",1
"70_7","nuc_4mer","NP","H16N3",0.19622641509434
"70_7","nuc_4mer","NP","H3N8",1
"70_7","nuc_4mer","NP","H4N6",0.739441660701503
"70_7","nuc_4mer","NP","H4N8",0.84453781512605
"70_7","nuc_4mer","NP","H5N1",0.525547445255474
"70_7","nuc_4mer","NP","H5N6",1
"70_7","nuc_4mer","NP","H7N3",0
"70_7","nuc_4mer","NP","H7N4",0
"70_7","nuc_4mer","NP","H7N7",0
"70_7","nuc_4mer","NP","H7N9",0.924107142857143
"70_7","nuc_4mer","NP","H8N4",0.690789473684211
"70_7","nuc_4mer","NP","H9N2",0.769230769230769
"70_7","nuc_5mer","NP","H10N8",0.5
"70_7","nuc_5mer","NP","H16N3",0.837735849056604
"70_7","nuc_5mer","NP","H3N8",1
"70_7","nuc_5mer","NP","H4N6",0.906227630637079
"70_7","nuc_5mer","NP","H4N8",0.974789915966387
"70_7","nuc_5mer","NP","H5N1",0.27007299270073
"70_7","nuc_5mer","NP","H5N6",0.833333333333333
"70_7","nuc_5mer","NP","H7N3",0.5
"70_7","nuc_5mer","NP","H7N4",0
"70_7","nuc_5mer","NP","H7N7",0
"70_7","nuc_5mer","NP","H7N9",0.991071428571429
"70_7","nuc_5mer","NP","H8N4",0.953947368421053
"70_7","nuc_5mer","NP","H9N2",0.769230769230769
"70_7","nuc_6mer","NP","H10N8",1
"70_7","nuc_6mer","NP","H16N3",0.920754716981132
"70_7","nuc_6mer","NP","H3N8",1
"70_7","nuc_6mer","NP","H4N6",0.763063707945598
