"focgene","featname","splitrule","min.node.size","mtry","Accuracy","Kappa","AccuracySD","KappaSD","fold"
"HA","nuc_2mer","gini","25",4,0.946379310344828,0.403536512835603,0.0223615998162781,0.207997246406766,2
"HA","nuc_2mer","gini","45",4,0.942061469265367,0.386015926033604,0.0245697067766647,0.206987030140936,2
"HA","nuc_2mer","gini","5",4,0.962008995502249,0.497988349008531,0.0141888909025265,0.17796813182808,3
"HA","nuc_2mer","gini","25",4,0.956844077961019,0.471312667434898,0.0151776034097885,0.182933252593797,3
"HA","nuc_2mer","gini","45",4,0.952526236881559,0.467672955432259,0.0182721060409949,0.201497928751628,3
"HA","nuc_2mer","gini","5",4,0.949909147990108,0.358361245888287,0.0145946433912311,0.175958819594826,4
"HA","nuc_2mer","gini","25",4,0.941266097720371,0.333759993373139,0.0167584797983019,0.153815499183235,4
"HA","nuc_2mer","gini","45",4,0.936970489114417,0.337618071261116,0.0168106146242881,0.132771687465667,4
"HA","nuc_2mer","gini","5",4,0.950734632683658,0.325510487245334,0.0215644582098797,0.242034932853936,5
"HA","nuc_2mer","gini","25",4,0.946409295352324,0.362527014736746,0.0256700739201655,0.265946243174449,5
"HA","nuc_2mer","gini","45",4,0.942076461769115,0.37877477121143,0.0219789528268306,0.210908870406505,5
"HA","nuc_3mer","gini","5",8,0.960292353823088,0.479263443719713,0.0207904175758126,0.296856866601835,1
"HA","nuc_3mer","gini","25",8,0.960292353823089,0.490957321524293,0.0211838663637409,0.301655673810753,1
"HA","nuc_3mer","gini","45",8,0.962016491754123,0.530430608776176,0.0203943075571915,0.273106160527638,1
"HA","nuc_3mer","gini","5",8,0.959362818590705,0.452073116086404,0.011623646998819,0.189767372619423,2
"HA","nuc_3mer","gini","25",8,0.96195652173913,0.494095134915285,0.0148483512164741,0.236369523229175,2
"HA","nuc_3mer","gini","45",8,0.958508245877062,0.471949950529371,0.0162034007747073,0.221777016198302,2
"HA","nuc_3mer","gini","5",8,0.965464767616192,0.53278648649375,0.0162956496622576,0.206538324767961,3
"HA","nuc_3mer","gini","25",8,0.968058470764618,0.578044443847378,0.0162978871320717,0.212965345022141,3
"HA","nuc_3mer","gini","45",8,0.963740629685157,0.545739752914973,0.0171440899204608,0.213323194791276,3
"HA","nuc_3mer","gini","5",8,0.95077147323774,0.353469650344755,0.0129276791080334,0.205641213525291,4
"HA","nuc_3mer","gini","25",8,0.951641038455131,0.381718456112284,0.0123365944852492,0.202918966806276,4
"HA","nuc_3mer","gini","45",8,0.94905483155858,0.385501744686102,0.0143313243109006,0.189243459040235,4
"HA","nuc_3mer","gini","5",8,0.958508245877062,0.431022552307085,0.0162034007747073,0.208970454531115,5
"HA","nuc_3mer","gini","25",8,0.958515742128936,0.462097800565413,0.0185456187289873,0.176855820650658,5
"HA","nuc_3mer","gini","45",8,0.955907046476762,0.470519454473904,0.0193094355817031,0.181878652353552,5
"HA","nuc_4mer","gini","5",16,0.962863568215892,0.507367555186556,0.0172754662355582,0.233249343278602,1
"HA","nuc_4mer","gini","25",16,0.963733133433283,0.524379581610812,0.0176224748756057,0.237452448417366,1
"HA","nuc_4mer","gini","45",16,0.964595202398801,0.553012895475975,0.0164880832011526,0.212461610538488,1
"HA","nuc_4mer","gini","5",16,0.959370314842579,0.465568564501703,0.0173432734991711,0.258239773379452,2
"HA","nuc_4mer","gini","25",16,0.959362818590705,0.477583593642545,0.015852104291457,0.235333540499442,2
"HA","nuc_4mer","gini","45",16,0.961086956521739,0.50510450100409,0.0179195597490771,0.259502847773597,2
"HA","nuc_4mer","gini","5",16,0.970652173913043,0.598920798250042,0.0135792900875355,0.202623744928594,3
"HA","nuc_4mer","gini","25",16,0.970652173913043,0.598920798250042,0.0135792900875355,0.202623744928594,3
"HA","nuc_4mer","gini","45",16,0.968920539730135,0.587503221427525,0.014757198942741,0.204772479520949,3
"HA","nuc_4mer","gini","5",16,0.955081818065326,0.437769061502411,0.0106920431202361,0.170494798147565,4
"HA","nuc_4mer","gini","25",16,0.954227245351683,0.440780666460064,0.00824055476183687,0.153725822518159,4
"HA","nuc_4mer","gini","45",16,0.954227245351683,0.440780666460064,0.00824055476183687,0.153725822518159,4
"HA","nuc_4mer","gini","5",16,0.96455772113943,0.502260951344878,0.0143785154521587,0.24264735967172,5
"HA","nuc_4mer","gini","25",16,0.962833583208396,0.504241209581505,0.0157894468250886,0.243749020213254,5
"HA","nuc_4mer","gini","45",16,0.961979010494753,0.517819137594981,0.0173259411495083,0.224973558311615,5
"HA","nuc_5mer","gini","5",32,0.963740629685157,0.518144796738587,0.0171440899204608,0.265128695430075,1
"HA","nuc_5mer","gini","25",32,0.962016491754123,0.50729909475824,0.0177999829746058,0.264444591374699,1
"HA","nuc_5mer","gini","45",32,0.957691154422789,0.477316214710655,0.0196683961593483,0.249834099160201,1
"HA","nuc_5mer","gini","5",32,0.960232383808096,0.471086475145537,0.0174207277366557,0.261849367163962,2
"HA","nuc_5mer","gini","25",32,0.960232383808096,0.491806659840612,0.0159354184587087,0.23455232948924,2
"HA","nuc_5mer","gini","45",32,0.959362818590705,0.506835877113792,0.0191544336499013,0.229770022119342,2
"HA","nuc_5mer","gini","5",32,0.965449775112444,0.53140361568302,0.0158174052752903,0.220606608968993,3
"HA","nuc_5mer","gini","25",32,0.967181409295352,0.566589889606292,0.0145872601486474,0.196486641687912,3
"HA","nuc_5mer","gini","45",32,0.965457271364318,0.555443862295015,0.0157762732285011,0.204579144956795,3
"HA","nuc_5mer","gini","5",32,0.950778841348557,0.392339902535001,0.0108492411383417,0.14847318781092,4
"HA","nuc_5mer","gini","25",32,0.950778841348557,0.392339902535001,0.0108492411383417,0.14847318781092,4
"HA","nuc_5mer","gini","45",32,0.952495611168775,0.433360286484597,0.0110497119598275,0.147377190960626,4
"HA","nuc_5mer","gini","5",32,0.962833583208396,0.505415907188828,0.0147063649064596,0.177214048147702,5
"HA","nuc_5mer","gini","25",32,0.961109445277361,0.492379893349448,0.014236994321825,0.169757617041707,5
"HA","nuc_5mer","gini","45",32,0.957646176911544,0.465858873170962,0.0131573398196585,0.16581962418493,5
"HA","nuc_6mer","gini","5",64,0.96287856071964,0.545803435574285,0.0207380285142269,0.274813762157148,1
"HA","nuc_6mer","gini","25",64,0.956836581709145,0.477224752249016,0.0167303922249149,0.245334256464273,1
"HA","nuc_6mer","gini","45",64,0.950802098950525,0.451926310266895,0.01769059148908,0.238753227197282,1
"HA","nuc_6mer","gini","5",64,0.958500749625187,0.435156825987458,0.0162665095984249,0.281075575157369,2
"HA","nuc_6mer","gini","25",64,0.956769115442279,0.491602276087224,0.020397950438679,0.222044927805258,2
"HA","nuc_6mer","gini","45",64,0.953313343328336,0.469536458584725,0.0196661929250694,0.212443351510931,2
"HA","nuc_6mer","gini","5",64,0.965464767616192,0.552349088068819,0.0140831611326667,0.185475770108813,3
"HA","nuc_6mer","gini","25",64,0.963748125937032,0.550678801000302,0.0161305994529722,0.201380622175652,3
"HA","nuc_6mer","gini","45",64,0.962016491754123,0.535226201835443,0.0147368274782043,0.19319088101145,3
"HA","nuc_6mer","gini","5",64,0.949916772383039,0.398565562432463,0.00891757051746706,0.121443606354263,4
"HA","nuc_6mer","gini","25",64,0.948185138200131,0.39089994300925,0.0100160988176112,0.126635945308784,4
"HA","nuc_6mer","gini","45",64,0.949039839054832,0.425999772420943,0.0126114604484584,0.159873215183314,4
"HA","nuc_6mer","gini","5",64,0.956784107946027,0.449862134052207,0.0162652064057406,0.181924746146705,5
"HA","nuc_6mer","gini","25",64,0.954182908545727,0.433870119222265,0.0163124136361745,0.181157075035512,5
"HA","nuc_6mer","gini","45",64,0.955044977511244,0.437439222469068,0.0156746788011937,0.179644488037651,5
"HA","prot_2mer","gini","5",20,0.955974512743628,0.474149845123656,0.0220252373458741,0.274152301670007,1
"HA","prot_2mer","gini","25",20,0.949940029985007,0.480744456072017,0.0235888623393526,0.205013433948508,1
"HA","prot_2mer","gini","45",20,0.94907796101949,0.4763168790076,0.0238128981146741,0.203863201521559,1
"HA","prot_2mer","gini","5",20,0.955007496251874,0.492363396168625,0.0208706206974302,0.224981688174111,2
"HA","prot_2mer","gini","25",20,0.951559220389805,0.49324582853213,0.0242808061041134,0.233331509650552,2
"HA","prot_2mer","gini","45",20,0.944640179910045,0.449533546221655,0.0235917592022081,0.226707429793719,2
"HA","prot_2mer","gini","5",20,0.959415292353823,0.52967115128622,0.0141213769463115,0.122076520240413,3
"HA","prot_2mer","gini","25",20,0.954227886056972,0.504778588442675,0.0157786239192767,0.1576798549652,3
"HA","prot_2mer","gini","45",20,0.948170914542729,0.497760883570556,0.0173093345347156,0.135478387389347,3
"HA","prot_2mer","gini","5",20,0.950763976985866,0.466640112342606,0.0153142791155265,0.136234449633618,4
"HA","prot_2mer","gini","25",20,0.947308076730865,0.468811976845602,0.0175428494502891,0.160794858813595,4
"HA","prot_2mer","gini","45",20,0.941266097720371,0.44453243373852,0.022260686197249,0.160438406350691,4
"HA","prot_2mer","gini","5",20,0.954190404797601,0.436038638058229,0.0152584054003001,0.202115526829705,5
"HA","prot_2mer","gini","25",20,0.950734632683658,0.44849075924667,0.0158037157064569,0.174554475517678,5
"HA","prot_2mer","gini","45",20,0.945532233883059,0.442266751099523,0.0191922982886449,0.169250668430895,5
"HA","prot_ctdc","gini","5",6,0.957691154422789,0.497357711490977,0.0188100065178275,0.20085764344529,1
"HA","prot_ctdc","gini","25",6,0.95424287856072,0.473643370045354,0.0172380183442368,0.188118728155995,1
"HA","prot_ctdc","gini","45",6,0.948200899550225,0.448591569478874,0.0185848934725235,0.17987295228759,1
"HA","prot_ctdc","gini","5",6,0.944662668665667,0.328030528334292,0.020518707984868,0.231658157005726,2
"HA","prot_ctdc","gini","25",6,0.943785607196402,0.4093243461737,0.0213845598218989,0.184454411557405,2
"HA","prot_ctdc","gini","45",6,0.94291604197901,0.434471752549384,0.0213720537998856,0.177475316576484,2
"HA","prot_ctdc","gini","5",6,0.960284857571214,0.507906629058202,0.0135860267823686,0.138356734815166,3
"HA","prot_ctdc","gini","25",6,0.95856071964018,0.525356140374008,0.0161254350433484,0.185464265730995,3
"HA","prot_ctdc","gini","45",6,0.950772113943029,0.485846636083003,0.0141264099173846,0.152750904563727,3
"HA","prot_ctdc","gini","5",6,0.949924140493856,0.403082853742028,0.0202333255469486,0.188706853151721,4
"HA","prot_ctdc","gini","25",6,0.946468368379913,0.412752944570714,0.0202930704438484,0.158642227628811,4
"HA","prot_ctdc","gini","45",6,0.940418764976486,0.402944013414091,0.0170111828518867,0.110789686837504,4
"HA","prot_ctdc","gini","5",6,0.949010494752624,0.36235200105832,0.0131205014920813,0.142840487548641,5
"HA","prot_ctdc","gini","25",6,0.944700149925037,0.364357111425454,0.0158097691700919,0.158895819150269,5
"HA","prot_ctdc","gini","45",6,0.942091454272864,0.372364543304183,0.0158037729931612,0.154896908853986,5
"HA","prot_ctdd","gini","5",14,0.957706146926537,0.513404678225433,0.0245197039911214,0.26377736984763,1
"HA","prot_ctdd","gini","25",14,0.955982008995502,0.50418129816793,0.0248501421736689,0.268675927853837,1
"HA","prot_ctdd","gini","45",14,0.956844077961019,0.507601654087988,0.024024341805938,0.26596400995051,1
"HA","prot_ctdd","gini","5",14,0.954145427286357,0.451046673853827,0.0216821891801318,0.280266722573055,2
"HA","prot_ctdd","gini","25",14,0.953275862068966,0.458570882083773,0.0239563355505488,0.289284142656186,2
"HA","prot_ctdd","gini","45",14,0.947233883058471,0.437839525854057,0.0259907411397857,0.281591579816866,2
"HA","prot_ctdd","gini","5",14,0.962008995502249,0.533280940465073,0.0147593819716131,0.171028818220328,3
"HA","prot_ctdd","gini","25",14,0.957698650674663,0.505984310556753,0.0159506449969402,0.181107963349231,3
"HA","prot_ctdd","gini","45",14,0.955967016491754,0.503547369790304,0.0148808603459398,0.166861792442813,3
"HA","prot_ctdd","gini","5",14,0.953372544496982,0.433972496673406,0.0168562673760183,0.191594821483708,4
"HA","prot_ctdd","gini","25",14,0.950786337600431,0.474933150289883,0.0234043733610748,0.191570532022466,4
"HA","prot_ctdd","gini","45",14,0.947330565486488,0.456162661006536,0.0242270927381151,0.184124904317263,4
"HA","prot_ctdd","gini","5",14,0.953335832083958,0.464883840668071,0.0158539869043094,0.151943208056248,5
"HA","prot_ctdd","gini","25",14,0.951604197901049,0.477160013560287,0.0173563441429157,0.155152347047969,5
"HA","prot_ctdd","gini","45",14,0.950742128935532,0.472209878199191,0.0172781857312598,0.154313790939788,5
"HA","prot_ctdt","gini","5",6,0.957691154422789,0.448931507556763,0.0174433985157761,0.242251262727171,1
"HA","prot_ctdt","gini","25",6,0.955967016491754,0.446898852252547,0.0174359875067703,0.236463205991987,1
"HA","prot_ctdt","gini","45",6,0.951656671664168,0.425014740867854,0.0172985186921127,0.216614558629225,1
"HA","prot_ctdt","gini","5",6,0.953290854572714,0.424605553092182,0.0188491427787568,0.25460317031968,2
"HA","prot_ctdt","gini","25",6,0.95328335832084,0.438701637887545,0.0188782155904462,0.243929809174909,2
"HA","prot_ctdt","gini","45",6,0.952428785607196,0.444464370134313,0.0192958305817576,0.242106148790587,2
"HA","prot_ctdt","gini","5",6,0.955089955022489,0.425724757526437,0.0145788105703766,0.162248644132549,3
"HA","prot_ctdt","gini","25",6,0.953365817091454,0.431744942108704,0.0178626400294777,0.185784435172775,3
"HA","prot_ctdt","gini","45",6,0.950772113943029,0.421594873388145,0.0177851741909067,0.194974547193598,3
"HA","prot_ctdt","gini","5",6,0.949047207165648,0.402006227537329,0.0164987754713724,0.157150991678491,4
"HA","prot_ctdt","gini","25",6,0.946446135906406,0.431003870572117,0.0222283738188589,0.198539699025941,4
"HA","prot_ctdt","gini","45",6,0.942128294826945,0.396954947814765,0.0203780961400609,0.160040173703921,4
"HA","prot_ctdt","gini","5",6,0.95332083958021,0.3946005988124,0.0130092094555918,0.21422756240761,5
"HA","prot_ctdt","gini","25",6,0.95332083958021,0.440124890890659,0.0109405364237284,0.124534184519733,5
"HA","prot_ctdt","gini","45",6,0.952466266866567,0.44694663408029,0.0123612387759427,0.134171968416645,5
"HA","prot_ctriad","gini","5",18,0.950794602698651,0.455377896450003,0.0240287894603825,0.220389021181912,1
"HA","prot_ctriad","gini","25",18,0.949062968515742,0.457233305205799,0.0192220766801104,0.157893235497309,1
"HA","prot_ctriad","gini","45",18,0.948200899550225,0.463058238070543,0.0210828520894615,0.172095337913501,1
"HA","prot_ctriad","gini","5",18,0.954175412293853,0.472602902217216,0.0153028453850535,0.161273958627522,2
"HA","prot_ctriad","gini","25",18,0.950727136431784,0.485427036203665,0.0177684204926607,0.166619790503402,2
"HA","prot_ctriad","gini","45",18,0.944677661169415,0.459625744118689,0.0257951438105786,0.17384809109502,2
"HA","prot_ctriad","gini","5",18,0.957691154422789,0.496998468097862,0.0159782627745474,0.18575795348862,3
"HA","prot_ctriad","gini","25",18,0.945607196401799,0.431527502077274,0.0167455894232236,0.166444169700728,3
"HA","prot_ctriad","gini","45",18,0.940419790104948,0.417021369249405,0.0159536881693154,0.127475795309411,3
"HA","prot_ctriad","gini","5",18,0.954264598469996,0.484002840644436,0.0121228314758715,0.13396802813778,4
"HA","prot_ctriad","gini","25",18,0.944751726700752,0.452575196029613,0.0158470167937782,0.110328410084008,4
"HA","prot_ctriad","gini","45",18,0.939556824152027,0.415942771349111,0.0146658170294134,0.103916926351206,4
"HA","prot_ctriad","gini","5",18,0.948170914542729,0.420835611857094,0.0206876995360209,0.149146602482361,5
"HA","prot_ctriad","gini","25",18,0.945577211394303,0.41395882618863,0.019040381383857,0.142630084688704,5
"HA","prot_ctriad","gini","45",18,0.944715142428786,0.410795726369887,0.0199456106865018,0.143444539792889,5
"HA","prot_pseaac","gini","5",5,0.947346326836582,0.340501444544831,0.0148373699628909,0.176529422225696,1
"HA","prot_pseaac","gini","25",5,0.946484257871064,0.382980432227551,0.0180246177333627,0.196392240876502,1
"HA","prot_pseaac","gini","45",5,0.94476011994003,0.391923534610335,0.0215256148476044,0.222211367959418,1
"HA","prot_pseaac","gini","5",5,0.952428785607196,0.439179805987923,0.0209514898117875,0.232727189730981,2
"HA","prot_pseaac","gini","25",5,0.943785607196402,0.421326576352523,0.0255797249123759,0.220006200823215,2
"HA","prot_pseaac","gini","45",5,0.942053973013493,0.414677101916743,0.0261750777271492,0.219092103708038,2
"HA","prot_pseaac","gini","5",5,0.958553223388306,0.46500628982489,0.0105832310623498,0.166499914992404,3
"HA","prot_pseaac","gini","25",5,0.95335832083958,0.449169315677046,0.0123695374324323,0.138451931795006,3
"HA","prot_pseaac","gini","45",5,0.949055472263868,0.449225493370529,0.0131167605596835,0.169511022689351,3
"HA","prot_pseaac","gini","5",5,0.941265969579313,0.264657767905398,0.0134615185463096,0.17348400752184,4
"HA","prot_pseaac","gini","25",5,0.93692563974423,0.301755695704215,0.0183982047504477,0.194508669446327,4
"HA","prot_pseaac","gini","45",5,0.935194005561322,0.306449561333716,0.0218083333079397,0.211175184214603,4
"HA","prot_pseaac","gini","5",5,0.945539730134933,0.280954829540561,0.0116072413073572,0.19331007609777,5
"HA","prot_pseaac","gini","25",5,0.941214392803598,0.28547324150284,0.0128169004051592,0.199100124633897,5
"HA","prot_pseaac","gini","45",5,0.937758620689655,0.297209197127652,0.0151911728669643,0.192931264955129,5
"M1","cds_compbias","gini","5",12,0.955967016491754,0.390179576206397,0.0118086100734724,0.206598792671611,1
"M1","cds_compbias","gini","25",12,0.95424287856072,0.411860038217542,0.0152206200533478,0.212363307575899,1
"M1","cds_compbias","gini","45",12,0.94732383808096,0.403301696496934,0.0154808057683999,0.158925455130125,1
"M1","cds_compbias","gini","5",12,0.948110944527736,0.297741238441801,0.0109536403887782,0.190528206299611,2
"M1","cds_compbias","gini","25",12,0.942061469265367,0.289354467587255,0.013070039932979,0.193465801837006,2
"M1","cds_compbias","gini","45",12,0.942923538230885,0.349641538648257,0.0149589078856926,0.175714985422494,2
"M1","cds_compbias","gini","5",12,0.943035982008996,0.280690377964513,0.0275746035990848,0.259295192624779,3
"M1","cds_compbias","gini","25",12,0.937856071964018,0.279335552498637,0.0311162383275561,0.264425762939338,3
"M1","cds_compbias","gini","45",12,0.935254872563718,0.295644331551318,0.0263666160183693,0.22368455456904,3
"M1","cds_compbias","gini","5",12,0.938679378259588,0.214882736984863,0.0253024395336821,0.205847804214079,4
"M1","cds_compbias","gini","25",12,0.93436916157306,0.2342355889915,0.0238754913357821,0.143202420971558,4
"M1","cds_compbias","gini","45",12,0.925740847524955,0.231640386797352,0.0264919127775912,0.155338819831846,4
"M1","cds_compbias","gini","5",12,0.938650674662669,0.269744065526435,0.0188386309815559,0.223790681644855,5
"M1","cds_compbias","gini","25",12,0.932586206896552,0.278647599234763,0.0218819245993393,0.207878694988777,5
"M1","cds_compbias","gini","45",12,0.930877061469265,0.320582020497677,0.0218762855847616,0.159100893144658,5
"M1","nuc_2mer","gini","5",4,0.959392803598201,0.386933496901599,0.0168479194308305,0.300158170112961,1
"M1","nuc_2mer","gini","25",4,0.949902548725637,0.355454890256766,0.0181221637113016,0.259570448750988,1
"M1","nuc_2mer","gini","45",4,0.931776611694153,0.274642077420089,0.0188367500021519,0.194535009864773,1
"M1","nuc_2mer","gini","5",4,0.949865067466267,0.340970408907682,0.0194709857463418,0.228504927794514,2
"M1","nuc_2mer","gini","25",4,0.93691904047976,0.300560479586196,0.0177633666972025,0.203460665362155,2
"M1","nuc_2mer","gini","45",4,0.927413793103448,0.28380295756918,0.0191941802076051,0.188293410395485,2
"M1","nuc_2mer","gini","5",4,0.951664167916042,0.345419188572074,0.0215448764733596,0.271177755386289,3
"M1","nuc_2mer","gini","25",4,0.947338830584708,0.338745263501023,0.0204703120168578,0.22270974783332,3
"M1","nuc_2mer","gini","45",4,0.936116941529235,0.348429425374545,0.0260445533971817,0.230251673615974,3
"M1","nuc_2mer","gini","5",4,0.94556907443714,0.269957877609167,0.019186829149505,0.249472937061737,4
"M1","nuc_2mer","gini","25",4,0.938665026461128,0.281390198532822,0.0217977459041798,0.194930848143423,4
"M1","nuc_2mer","gini","45",4,0.924879034841554,0.260260729323155,0.0258403469568089,0.17280078908262,4
"M1","nuc_2mer","gini","5",4,0.945524737631184,0.194784741385846,0.0130818628100754,0.1628468965831,5
"M1","nuc_2mer","gini","25",4,0.939490254872564,0.259553343998139,0.0208342104999628,0.160464729517195,5
"M1","nuc_2mer","gini","45",4,0.917886056971514,0.2270661251475,0.0245860859686498,0.124886247366292,5
"M1","nuc_3mer","gini","5",8,0.964587706146927,0.472558531229815,0.0154676175604133,0.248751391645768,1
"M1","nuc_3mer","gini","25",8,0.958545727136432,0.440703328538701,0.018982447855587,0.25549812634785,1
"M1","nuc_3mer","gini","45",8,0.956814092953523,0.482339571624027,0.0260383591428897,0.285849320481938,1
"M1","nuc_3mer","gini","5",8,0.950727136431784,0.256981332387743,0.015818810485499,0.210591815366737,2
"M1","nuc_3mer","gini","25",8,0.946386806596702,0.25200404353795,0.0157532622870946,0.218373792226948,2
"M1","nuc_3mer","gini","45",8,0.942053973013493,0.318098535180859,0.0188218795099195,0.227357102952948,2
"M1","nuc_3mer","gini","5",8,0.954250374812594,0.330111995056322,0.00992152212563978,0.211156032094301,3
"M1","nuc_3mer","gini","25",8,0.956851574212894,0.399437277867269,0.0134252083306824,0.22467964583411,3
"M1","nuc_3mer","gini","45",8,0.949070464767616,0.384136814393548,0.0142992388137373,0.226078185894166,3
"M1","nuc_3mer","gini","5",8,0.954212380988993,0.284820188323995,0.0108725930222864,0.224424869995097,4
"M1","nuc_3mer","gini","25",8,0.947285844257359,0.294853033607729,0.0156040484242364,0.214964353096561,4
"M1","nuc_3mer","gini","45",8,0.937795333102679,0.251892455776468,0.0158218810230446,0.188436935311676,4
"M1","nuc_3mer","gini","5",8,0.947278860569715,0.262854485702495,0.0179406136020254,0.157003703425065,5
"M1","nuc_3mer","gini","25",8,0.946409295352324,0.352650490838633,0.0236979973209596,0.207971265309438,5
"M1","nuc_3mer","gini","45",8,0.945554722638681,0.393695461799496,0.0293702823167103,0.252274990637059,5
"M1","nuc_4mer","gini","5",16,0.962871064467766,0.467198846941115,0.0122236699496687,0.194261699638348,1
"M1","nuc_4mer","gini","25",16,0.961139430284858,0.503559439215583,0.0158726807760845,0.215414146373765,1
"M1","nuc_4mer","gini","45",16,0.95595952023988,0.470511016604799,0.0192594274116441,0.216601041454965,1
"M1","nuc_4mer","gini","5",16,0.951581709145427,0.36991365790938,0.016466044276123,0.189643795181775,2
"M1","nuc_4mer","gini","25",16,0.947248875562219,0.379502177488072,0.021835565057965,0.206593045436595,2
"M1","nuc_4mer","gini","45",16,0.941191904047976,0.345840204221343,0.021240798670929,0.188111241396811,2
"M1","nuc_4mer","gini","5",16,0.955119940029985,0.384545271704685,0.0150425638507242,0.216339009809191,3
"M1","nuc_4mer","gini","25",16,0.950802098950525,0.373680480360906,0.0167224132076306,0.209493477902365,3
"M1","nuc_4mer","gini","45",16,0.944745127436282,0.345897522902574,0.0186914380212501,0.202910936967681,3
"M1","nuc_4mer","gini","5",16,0.953350183882418,0.285328742970493,0.0117309134456124,0.202808169399441,4
"M1","nuc_4mer","gini","25",16,0.943844808365048,0.28730775406515,0.0143576122561643,0.171860055687737,4
"M1","nuc_4mer","gini","45",16,0.940388908110047,0.309681775930001,0.0156358765376959,0.156749668888196,4
"M1","nuc_4mer","gini","5",16,0.949850074962519,0.314401035781421,0.017727786016149,0.211252223822753,5
"M1","nuc_4mer","gini","25",16,0.948140929535232,0.345598483848528,0.0195866285529931,0.227920689233813,5
"M1","nuc_4mer","gini","45",16,0.942938530734633,0.364934023663285,0.0283900256242693,0.243155869580945,5
"M1","nuc_5mer","gini","5",32,0.957706146926537,0.464716738522897,0.0188014604940563,0.222783412485489,1
"M1","nuc_5mer","gini","25",32,0.953365817091454,0.451648246849844,0.0168616036527916,0.209092738209583,1
"M1","nuc_5mer","gini","45",32,0.951634182908546,0.459176390496805,0.0187306586834497,0.219584004169905,1
"M1","nuc_5mer","gini","5",32,0.944670164917541,0.320634821320297,0.0178916285480195,0.155052535260909,2
"M1","nuc_5mer","gini","25",32,0.945532233883059,0.372595776245436,0.0158705958054456,0.114514634042718,2
"M1","nuc_5mer","gini","45",32,0.941191904047976,0.394024864892046,0.0208068745428105,0.162202953234874,2
"M1","nuc_5mer","gini","5",32,0.94907796101949,0.345287611756426,0.0178698950617287,0.206264468102914,3
"M1","nuc_5mer","gini","25",32,0.946469265367316,0.37057131281389,0.0145046587267312,0.191904832787277,3
"M1","nuc_5mer","gini","45",32,0.940434782608696,0.352627331959215,0.0200418555430229,0.193879971428894,3
"M1","nuc_5mer","gini","5",32,0.951625789669268,0.329167760713931,0.0124254167221481,0.149454508972831,4
"M1","nuc_5mer","gini","25",32,0.941243480823691,0.312278781900199,0.0204307516263992,0.182441615201388,4
"M1","nuc_5mer","gini","45",32,0.937787708709748,0.302231490617027,0.0234624205142758,0.18550567635271,4
"M1","nuc_5mer","gini","5",32,0.954175412293853,0.42595871711792,0.0245145405741116,0.245035105478672,5
"M1","nuc_5mer","gini","25",32,0.949850074962519,0.4200151534431,0.026097126656306,0.250577630425453,5
"M1","nuc_5mer","gini","45",32,0.942938530734633,0.400625373341299,0.0283595272553714,0.232235748143945,5
"M1","nuc_6mer","gini","5",60,0.958553223388306,0.479127131659958,0.0194117851032499,0.233053526618561,1
"M1","nuc_6mer","gini","25",60,0.953343328335832,0.464746630038029,0.0183538361788944,0.21005799234462,1
"M1","nuc_6mer","gini","45",60,0.947308845577211,0.451229172101239,0.0242343889971159,0.203028361486634,1
