"focgene","featname","splitrule","min.node.size","mtry","Accuracy","Kappa","AccuracySD","KappaSD","fold"
"HA","prot_ctdt","gini","5",6,0.978916758980851,0.668382520651057,0.00583108298269844,0.111270925726043,5
"HA","prot_ctdt","gini","25",6,0.976105396423485,0.598105939382174,0.00718557360973715,0.148874041242407,5
"HA","prot_ctdt","gini","45",6,0.974700902041462,0.564548677253015,0.00609178962733649,0.129785180874897,5
"HA","prot_ctriad","gini","5",18,0.974996043677797,0.61166460759911,0.00536168839723695,0.115921249700077,1
"HA","prot_ctriad","gini","25",18,0.972467953790157,0.542287063630115,0.00631345644450946,0.167934635338908,1
"HA","prot_ctriad","gini","45",18,0.973591549295775,0.537043221763273,0.00689816540764321,0.170837445878307,1
"HA","prot_ctriad","gini","5",18,0.978364456401329,0.663885656713822,0.00325890830355732,0.0695970871198148,2
"HA","prot_ctriad","gini","25",18,0.974149390726381,0.564777074824376,0.00455308346372157,0.108622778893279,2
"HA","prot_ctriad","gini","45",18,0.974149390726381,0.559682859956098,0.00415014658030842,0.100220407183424,2
"HA","prot_ctriad","gini","5",18,0.976389460357652,0.615816743793913,0.00593624779615454,0.122817671746566,3
"HA","prot_ctriad","gini","25",18,0.97273302737775,0.522435549221977,0.00620791205371779,0.145312666047191,3
"HA","prot_ctriad","gini","45",18,0.972452919765786,0.492838000801143,0.00709197624608784,0.180860490783385,3
"HA","prot_ctriad","gini","5",18,0.976679063142902,0.633815240896225,0.00592830007338818,0.0993506448684987,4
"HA","prot_ctriad","gini","25",18,0.974150181990821,0.572605100694108,0.00454775171126266,0.0761189563616596,4
"HA","prot_ctriad","gini","45",18,0.975273777496439,0.583483179752869,0.00414644118022998,0.0766625953968588,4
"HA","prot_ctriad","gini","5",18,0.976669567969615,0.629938145844661,0.00579411907477531,0.107828070542169,5
"HA","prot_ctriad","gini","25",18,0.975264282323152,0.593380595733656,0.0059074418634041,0.115189923019083,5
"HA","prot_ctriad","gini","45",18,0.973858205412249,0.553691608400547,0.00549088214371543,0.119193498799021,5
"HA","prot_pseaac","gini","5",5,0.973871656907739,0.57232732624224,0.00621011080917075,0.149187506367523,1
"HA","prot_pseaac","gini","25",5,0.974153347048584,0.554817047327286,0.0068474998898875,0.161740410823334,1
"HA","prot_pseaac","gini","45",5,0.973591549295775,0.533944699047606,0.00676987886128112,0.167532015196403,1
"HA","prot_pseaac","gini","5",5,0.97527456876088,0.603979069560476,0.00588953549072993,0.106287649434835,2
"HA","prot_pseaac","gini","25",5,0.974712771008071,0.576203146133932,0.00438731979875123,0.102031887720918,2
"HA","prot_pseaac","gini","45",5,0.974431080867226,0.559724041142348,0.00361373587659993,0.0914312707074336,2
"HA","prot_pseaac","gini","5",5,0.973011552460832,0.53660849046914,0.00677696403505245,0.165778190621039,3
"HA","prot_pseaac","gini","25",5,0.97273302737775,0.513269820553689,0.00674628100236053,0.166331296120999,3
"HA","prot_pseaac","gini","45",5,0.972452128501345,0.49418712755017,0.00745600779786231,0.188406010812683,3
"HA","prot_pseaac","gini","5",5,0.975553885108403,0.606973784884679,0.0049699571536854,0.085448955505856,4
"HA","prot_pseaac","gini","25",5,0.975553885108403,0.593250853196448,0.00460365308422556,0.0843792421489612,4
"HA","prot_pseaac","gini","45",5,0.974992878620035,0.576705155130213,0.00467280521436965,0.0865106960004468,4
"HA","prot_pseaac","gini","5",5,0.975826080075961,0.605858529757942,0.00625672611987355,0.136377941962704,5
"HA","prot_pseaac","gini","25",5,0.975543598670676,0.58900995797135,0.00651858354521668,0.141625353409786,5
"HA","prot_pseaac","gini","45",5,0.974420003165058,0.559430543114694,0.00555642669763475,0.120447334965374,5
"M1","cds_compbias","gini","5",12,0.969376483620826,0.526775222474591,0.00692798779528065,0.133903738600602,1
"M1","cds_compbias","gini","25",12,0.968533786991613,0.465794868588538,0.00834514565581935,0.198867443909224,1
"M1","cds_compbias","gini","45",12,0.966004114575091,0.413171710430283,0.0074167348938248,0.184838633958379,1
"M1","cds_compbias","gini","5",12,0.969094793479981,0.513369263197577,0.00759900806962941,0.143951861697674,2
"M1","cds_compbias","gini","25",12,0.96965659123279,0.513057965153061,0.00813444971360739,0.143124725731932,2
"M1","cds_compbias","gini","45",12,0.968812312074695,0.464946800360428,0.00447470943344973,0.105172651752695,2
"M1","cds_compbias","gini","5",12,0.96795299889223,0.496290697586908,0.00859624762247242,0.152830190240131,3
"M1","cds_compbias","gini","25",12,0.966547713245767,0.413154779882361,0.00881982928308295,0.217002835364419,3
"M1","cds_compbias","gini","45",12,0.967392783668302,0.405131770236228,0.00838005739219745,0.22126622028,3
"M1","cds_compbias","gini","5",12,0.968809147016933,0.496826127151238,0.00430407522893027,0.0849361590656481,4
"M1","cds_compbias","gini","25",12,0.967685551511315,0.455814949203205,0.00425989655467302,0.0880796010243401,4
"M1","cds_compbias","gini","45",12,0.966843646146542,0.437970661072105,0.0041547186168135,0.0918418372031677,4
"M1","cds_compbias","gini","5",12,0.967676847602469,0.48325480410603,0.00693017064960327,0.138398558424804,5
"M1","cds_compbias","gini","25",12,0.967113467320779,0.459183534175937,0.00638125192926855,0.122892408501092,5
"M1","cds_compbias","gini","45",12,0.966269979427125,0.434262822887454,0.00637938964428944,0.115613048425266,5
"M1","nuc_2mer","gini","5",4,0.969655008703909,0.515103589598551,0.00542389826066592,0.113981031850274,1
"M1","nuc_2mer","gini","25",4,0.965722424434246,0.408452940720713,0.00697403837691172,0.18253198213692,1
"M1","nuc_2mer","gini","45",4,0.964880519069473,0.362104627993673,0.00715070889026875,0.170073021358313,1
"M1","nuc_2mer","gini","5",4,0.967972780503244,0.509073761252962,0.00806645205969286,0.134390914889296,2
"M1","nuc_2mer","gini","25",4,0.967971197974363,0.47604582006948,0.0072677042293285,0.132677593322887,2
"M1","nuc_2mer","gini","45",4,0.965440734293401,0.400373912846969,0.00688188238627723,0.155978533120548,2
"M1","nuc_2mer","gini","5",4,0.96907975945561,0.502538657040321,0.00782515064483899,0.156639313414244,3
"M1","nuc_2mer","gini","25",4,0.967675265073588,0.408756101690632,0.00982772364967198,0.256032062225003,3
"M1","nuc_2mer","gini","45",4,0.965143218863744,0.352985643572657,0.00898825617875197,0.224119577867123,3
"M1","nuc_2mer","gini","5",4,0.969090045893338,0.503658077215417,0.00497560463541681,0.109835954599157,4
"M1","nuc_2mer","gini","25",4,0.967965659123279,0.456313912269352,0.00501665018118477,0.123733190438307,4
"M1","nuc_2mer","gini","45",4,0.966279474600411,0.418620307809909,0.00548871194031658,0.130819838700504,4
"M1","nuc_2mer","gini","5",4,0.967395157461624,0.48293727002949,0.00819587957560145,0.178690724374615,5
"M1","nuc_2mer","gini","25",4,0.965988289286279,0.421355337181238,0.00790617114898453,0.178374750844317,5
"M1","nuc_2mer","gini","45",4,0.964302896027852,0.37558346732489,0.00580219010916392,0.144656956579992,5
"M1","nuc_3mer","gini","5",8,0.968248931793005,0.504212018234879,0.00440655767654937,0.109586561200003,1
"M1","nuc_3mer","gini","25",8,0.96600253204621,0.429871614866483,0.00667575385781084,0.15415335589726,1
"M1","nuc_3mer","gini","45",8,0.965722424434246,0.413468312454246,0.00645162820561595,0.161723399030108,1
"M1","nuc_3mer","gini","5",8,0.969376483620826,0.516920580241759,0.00911402977761482,0.156480864486569,2
"M1","nuc_3mer","gini","25",8,0.968252888115208,0.48532845206499,0.00897757830788135,0.163400998243336,2
"M1","nuc_3mer","gini","45",8,0.966565121063459,0.432901744103369,0.00705632737303199,0.142507054016489,2
"M1","nuc_3mer","gini","5",8,0.968233106504194,0.489712709456475,0.00621826577394908,0.140646804913669,3
"M1","nuc_3mer","gini","25",8,0.96738961861054,0.44094393033769,0.00751025058928296,0.174771449577823,3
"M1","nuc_3mer","gini","45",8,0.965985915492958,0.393381765348601,0.00901359224543646,0.202147380718944,3
"M1","nuc_3mer","gini","5",8,0.970213641398955,0.529618306114092,0.00666503372462496,0.127102340063339,4
"M1","nuc_3mer","gini","25",8,0.967965659123279,0.461924328313822,0.00679763880901276,0.145971612700441,4
"M1","nuc_3mer","gini","45",8,0.967122171229625,0.453987765877709,0.00652007068480475,0.146384549554884,4
"M1","nuc_3mer","gini","5",8,0.965427282797911,0.458240968131457,0.00900122961869348,0.183646439706641,5
"M1","nuc_3mer","gini","25",8,0.96598908055072,0.432052422034827,0.00656781691575621,0.173414984133538,5
"M1","nuc_3mer","gini","45",8,0.965146383921507,0.418564586999331,0.00582144672697823,0.154326700783117,5
"M1","nuc_4mer","gini","5",16,0.967968032916601,0.509276946820261,0.00609992617654991,0.129401705514446,1
"M1","nuc_4mer","gini","25",16,0.966564329799019,0.449274265611455,0.00718263605178445,0.156757529484114,1
"M1","nuc_4mer","gini","45",16,0.965442316822282,0.399557929957117,0.00805097836069506,0.184247760219001,1
"M1","nuc_4mer","gini","5",16,0.969657382497231,0.539365506353727,0.00865537777578793,0.123436054990618,2
"M1","nuc_4mer","gini","25",16,0.969938281373635,0.513206942971746,0.00888055352103525,0.157363402828478,2
"M1","nuc_4mer","gini","45",16,0.966565121063459,0.448982116129459,0.00841622660892731,0.16707765890433,2
"M1","nuc_4mer","gini","5",16,0.968514005380598,0.499932875560766,0.00603748975492793,0.141434001587172,3
"M1","nuc_4mer","gini","25",16,0.967106345940813,0.450297044119901,0.00750479869832111,0.16233280198261,3
"M1","nuc_4mer","gini","45",16,0.965985124228517,0.406452299276871,0.00861773218568888,0.203425109656258,3
"M1","nuc_4mer","gini","5",16,0.96993115999367,0.535449545603816,0.00752447732089148,0.132969541403518,4
"M1","nuc_4mer","gini","25",16,0.969370944769742,0.500569438378604,0.0053906818293615,0.105800166712729,4
"M1","nuc_4mer","gini","45",16,0.968528248140529,0.480702901195882,0.00544540218835748,0.123586750682873,4
"M1","nuc_4mer","gini","5",16,0.96655246083241,0.487922343127794,0.00863631734951868,0.16074785649386,5
"M1","nuc_4mer","gini","25",16,0.967113467320779,0.458710402881668,0.00727564466722716,0.180760563821595,5
"M1","nuc_4mer","gini","45",16,0.965707390409875,0.427331615702336,0.00760569780214641,0.179160106755813,5
"M1","nuc_5mer","gini","5",32,0.96853062193385,0.518575508344177,0.00672519792292808,0.133192267714462,1
"M1","nuc_5mer","gini","25",32,0.967126127551828,0.463758515069822,0.00688425043763586,0.151741857393384,1
"M1","nuc_5mer","gini","45",32,0.965441525557841,0.404434064397484,0.00783228012561529,0.204945219612474,1
"M1","nuc_5mer","gini","5",32,0.97021918025004,0.54775123732952,0.00849217271669348,0.124289187984016,2
"M1","nuc_5mer","gini","25",32,0.96712850134515,0.461429386737093,0.00826592356847801,0.14086358279138,2
"M1","nuc_5mer","gini","45",32,0.96600332331065,0.442942690803364,0.00841563971872494,0.161425722950819,2
"M1","nuc_5mer","gini","5",32,0.968514005380598,0.506792393334725,0.00672740536892237,0.152174482346649,3
"M1","nuc_5mer","gini","25",32,0.967671308751385,0.441055597718124,0.00870449791878223,0.197751343976088,3
"M1","nuc_5mer","gini","45",32,0.965422535211268,0.406195529650557,0.00826643306172919,0.173372586474869,3
"M1","nuc_5mer","gini","5",32,0.968246557999684,0.515687992060696,0.00565021050345722,0.0938507384897189,4
"M1","nuc_5mer","gini","25",32,0.968809938281374,0.496064056507753,0.00504579682230428,0.097015713443913,4
"M1","nuc_5mer","gini","45",32,0.967685551511315,0.473946029313979,0.00551549653431197,0.119042008318442,4
"M1","nuc_5mer","gini","5",32,0.965708972938756,0.478009810057945,0.00944837044253423,0.194174554869157,5
"M1","nuc_5mer","gini","25",32,0.966269979427125,0.440910986356348,0.00773920338532952,0.179468995934095,5
"M1","nuc_5mer","gini","45",32,0.964583794904257,0.409449785099732,0.0067982888375584,0.166133328278943,5
"M1","nuc_6mer","gini","5",61,0.968249723057446,0.517496816795233,0.00794955800327971,0.143981146853754,1
"M1","nuc_6mer","gini","25",61,0.968251305586327,0.483838152021891,0.0072518082061888,0.151327145365385,1
