"name","relGini","focgene"
"DPC_IH",0.307843006242842,"HA"
"DPC_II",0.00877721692224791,"HA"
"DPC_IK",0.0238442194357518,"HA"
"DPC_IL",0.129597650814155,"HA"
"DPC_IM",0.00387965794346261,"HA"
"DPC_IN",0.0105258003427391,"HA"
"DPC_IP",0.02957459725149,"HA"
"DPC_IQ",0.0140218841234805,"HA"
"DPC_IR",0.00247527233672893,"HA"
"DPC_IS",0.00254407840146873,"HA"
"DPC_IT",0.0034687300478034,"HA"
"DPC_IV",0.144487898771716,"HA"
"DPC_IW",0.0140594300682268,"HA"
"DPC_IY",0.00303233502984336,"HA"
"DPC_KA",0.0746811927323364,"HA"
"DPC_KC",0.0758199652959034,"HA"
"DPC_KD",0.131803775992111,"HA"
"DPC_KE",0.0400378497220435,"HA"
"DPC_KF",0.00198289775635633,"HA"
"DPC_KG",0.0685592805368841,"HA"
"DPC_KH",0.0339306706321189,"HA"
"DPC_KI",0.0296039126096317,"HA"
"DPC_KK",0.161814570001032,"HA"
"DPC_KL",0.0107866136340738,"HA"
"DPC_KM",0.0386327783025309,"HA"
"DPC_KN",0.0814726147412123,"HA"
"DPC_KP",0.0051720170874283,"HA"
"DPC_KQ",0.000568101379144579,"HA"
"DPC_KR",0.22911250675198,"HA"
"DPC_KS",0.0915306122949562,"HA"
"DPC_KT",0.646937892181968,"HA"
"DPC_KV",0.0833940244299039,"HA"
"DPC_KW",0.0503654724490111,"HA"
"DPC_KY",0.161975044913991,"HA"
"DPC_LA",0.0175107940813892,"HA"
"DPC_LC",0.0229955770573227,"HA"
"DPC_LD",0.00378391050945815,"HA"
"DPC_LE",0.00736421270895898,"HA"
"DPC_LF",0.00319831895124686,"HA"
"DPC_LG",0.0206428186200012,"HA"
"DPC_LH",0.00141277175356433,"HA"
"DPC_LI",0.00317199730870647,"HA"
"DPC_LK",0.00707428166239105,"HA"
"DPC_LL",0.113408884184888,"HA"
"DPC_LM",0.261383458780095,"HA"
"DPC_LN",0.0154680105218036,"HA"
"DPC_LP",0.000825117489926146,"HA"
"DPC_LQ",0.00119874201602785,"HA"
"DPC_LR",0.0399895885573388,"HA"
"DPC_LS",0.0589608545600987,"HA"
"DPC_LT",0.0157633240356872,"HA"
"DPC_LV",0.0523564515308355,"HA"
"DPC_LW",0.0366710150421502,"HA"
"DPC_LY",0.00213573438052061,"HA"
"DPC_MA",0.0270608317408566,"HA"
"DPC_MC",0.0461898660834264,"HA"
"DPC_MD",0.0709041751704547,"HA"
"DPC_ME",0.0711810415201061,"HA"
"DPC_MF",0.00226629901844175,"HA"
"DPC_MG",0.147169883928126,"HA"
"DPC_MH",0.0438572622106191,"HA"
"DPC_MI",0.00449170246460196,"HA"
"DPC_MK",0.661613192902043,"HA"
"DPC_ML",0.0120032013136632,"HA"
"DPC_MM",0.00640295369051856,"HA"
"DPC_MN",0.298069693394301,"HA"
"DPC_MP",0.00123492646967675,"HA"
"DPC_MQ",0.000169798371149446,"HA"
