"cluster_set","featset","focgene","subtype","cost","weight","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","nuc_4mer","NA","H9N2",0.001,0.333333333333333,0.946171101105199,0.659199778766215,0.0141892132068499,0.0656488118428143
"70_7","nuc_4mer","NA","H9N2",0.1,0.111111111111111,0.947878837494883,0.70536772123512,0.0149518634124507,0.0620440799730565
"70_7","nuc_4mer","NA","H9N2",0.1,0.166666666666667,0.951315595579206,0.719873827934887,0.0128215972317074,0.0534543131688879
"70_7","nuc_4mer","NA","H9N2",0.1,0.333333333333333,0.962198935734752,0.764718049792818,0.0117107493679471,0.0565889076371712
"70_7","nuc_4mer","NA","H9N2",1,0.111111111111111,0.952465002046664,0.711428838709592,0.0115556749846614,0.0596645509036791
"70_7","nuc_4mer","NA","H9N2",1,0.166666666666667,0.951318870241506,0.698883063679418,0.00834141403682485,0.0582429081040663
"70_7","nuc_4mer","NA","H9N2",1,0.333333333333333,0.951322144903807,0.694908077385966,0.00924704420341257,0.0670139091626465
"70_7","nuc_4mer","NA","H9N2",10,0.111111111111111,0.949028243962341,0.676911063990069,0.0105932041849098,0.0713056146334176
"70_7","nuc_4mer","NA","H9N2",10,0.166666666666667,0.946735980352026,0.665128797091104,0.0091912929834694,0.0581049407692933
"70_7","nuc_4mer","NA","H9N2",10,0.333333333333333,0.942153090462546,0.623474421496297,0.00713827560321972,0.0578832368531032
"70_7","nuc_5mer","NA","H10N8",0.001,0.111111111111111,0.896368238075372,0.507537206804971,0.0186353765336349,0.0632914017958251
"70_7","nuc_5mer","NA","H10N8",0.001,0.166666666666667,0.914275066054791,0.553167740917644,0.0174799361466676,0.067213962988856
"70_7","nuc_5mer","NA","H10N8",0.001,0.333333333333333,0.933111945487415,0.579366176426612,0.00360307051096351,0.0350157002214772
"70_7","nuc_5mer","NA","H10N8",0.1,0.111111111111111,0.944887776387151,0.646698412848303,0.00718961876601487,0.0304760612839133
"70_7","nuc_5mer","NA","H10N8",0.1,0.166666666666667,0.948181894034209,0.655508217964197,0.00649345712773816,0.0399087245901731
"70_7","nuc_5mer","NA","H10N8",0.1,0.333333333333333,0.949595883743568,0.661298332824491,0.00681515218823974,0.0295379542236333
"70_7","nuc_5mer","NA","H10N8",1,0.111111111111111,0.945367264636351,0.613007220263467,0.00850010809862904,0.0634769637640496
"70_7","nuc_5mer","NA","H10N8",1,0.166666666666667,0.945365039632874,0.615078491209375,0.0088330150968884,0.0685767178555065
"70_7","nuc_5mer","NA","H10N8",1,0.333333333333333,0.943469336670839,0.603360340867553,0.00961393128583099,0.0800582809144304
"70_7","nuc_5mer","NA","H10N8",10,0.111111111111111,0.939231817549715,0.578809381733617,0.013174187150574,0.0906633677387301
"70_7","nuc_5mer","NA","H10N8",10,0.166666666666667,0.939231817549715,0.578809381733617,0.013174187150574,0.0906633677387301
"70_7","nuc_5mer","NA","H10N8",10,0.333333333333333,0.941123070504798,0.592731870008118,0.0128759506485778,0.08299672451618
"70_7","nuc_5mer","NA","H16N3",0.001,0.111111111111111,0.896919737807027,0.513096052676155,0.0184977617227304,0.0528835714485625
"70_7","nuc_5mer","NA","H16N3",0.001,0.166666666666667,0.922927890590433,0.585039049191058,0.0123871946965589,0.0530242148248831
"70_7","nuc_5mer","NA","H16N3",0.001,0.333333333333333,0.944204539184667,0.639157352275754,0.00943083995215851,0.0474042612649435
"70_7","nuc_5mer","NA","H16N3",0.1,0.111111111111111,0.946569725789039,0.661020139880431,0.0109303083113332,0.0571538244207525
"70_7","nuc_5mer","NA","H16N3",0.1,0.166666666666667,0.948932692712195,0.66853353834698,0.0059768723838604,0.0367158209205778
"70_7","nuc_5mer","NA","H16N3",0.1,0.333333333333333,0.947990411611343,0.657432465943583,0.00709305183645724,0.0431808518618086
"70_7","nuc_5mer","NA","H16N3",1,0.111111111111111,0.945624109881408,0.644695648485067,0.00532091586527582,0.0335530518491347
"70_7","nuc_5mer","NA","H16N3",1,0.166666666666667,0.94373286221128,0.629928176851822,0.0031352677970561,0.0285790439922278
"70_7","nuc_5mer","NA","H16N3",1,0.333333333333333,0.942788345574347,0.613813363891976,0.00390871240586777,0.0253452201217622
"70_7","nuc_5mer","NA","H16N3",10,0.111111111111111,0.939010305451389,0.60169004202497,0.00479015300168933,0.0198394982851421
"70_7","nuc_5mer","NA","H16N3",10,0.166666666666667,0.939010305451389,0.60169004202497,0.00479015300168933,0.0198394982851421
"70_7","nuc_5mer","NA","H16N3",10,0.333333333333333,0.938537492212618,0.599038297841291,0.00957557905656282,0.0303499799749807
"70_7","nuc_5mer","NA","H3N8",0.001,0.111111111111111,0.90015520443732,0.53842589903222,0.00696770952425701,0.0119417341776974
"70_7","nuc_5mer","NA","H3N8",0.001,0.166666666666667,0.916291377248556,0.5819165309668,0.0067248960880861,0.0177779993819855
"70_7","nuc_5mer","NA","H3N8",0.001,0.333333333333333,0.936969188102689,0.618387921122822,0.00684979430416744,0.0398892757887001
"70_7","nuc_5mer","NA","H3N8",0.1,0.111111111111111,0.944525863165662,0.672468833895467,0.00475371740901594,0.0317968185989658
"70_7","nuc_5mer","NA","H3N8",0.1,0.166666666666667,0.945029641503193,0.673634727104102,0.00767888787119326,0.042002195468795
"70_7","nuc_5mer","NA","H3N8",0.1,0.333333333333333,0.946546065185864,0.674912215974346,0.00721316262814537,0.0430516924685033
"70_7","nuc_5mer","NA","H3N8",1,0.111111111111111,0.940494364297891,0.628480667196996,0.00522070565145403,0.0344880614254093
"70_7","nuc_5mer","NA","H3N8",1,0.166666666666667,0.939990585960359,0.626648193879443,0.00698462024672327,0.0409781836514955
"70_7","nuc_5mer","NA","H3N8",1,0.333333333333333,0.936959010762537,0.607476560262479,0.00930209964254255,0.0567389274615758
"70_7","nuc_5mer","NA","H3N8",10,0.111111111111111,0.933435106734855,0.588254783990268,0.01202162243358,0.0624943455944323
"70_7","nuc_5mer","NA","H3N8",10,0.166666666666667,0.933435106734855,0.588254783990268,0.01202162243358,0.0624943455944323
"70_7","nuc_5mer","NA","H3N8",10,0.333333333333333,0.936961555097575,0.600005630996522,0.0122288178892259,0.0710039366203608
"70_7","nuc_5mer","NA","H4N6",0.001,0.111111111111111,0.890238345379289,0.50706162575668,0.0112565488665191,0.0430142972868446
"70_7","nuc_5mer","NA","H4N6",0.001,0.166666666666667,0.900815158918016,0.53134179255697,0.0154976426404612,0.0553597258384557
"70_7","nuc_5mer","NA","H4N6",0.001,0.333333333333333,0.936058124375024,0.615282953806663,0.00895102595039219,0.0540058131600743
"70_7","nuc_5mer","NA","H4N6",0.1,0.111111111111111,0.941598420313153,0.652376897022399,0.0105341951603527,0.0542713874156741
"70_7","nuc_5mer","NA","H4N6",0.1,0.166666666666667,0.944617293014189,0.66177904260902,0.00938103721439506,0.0489320883302487
"70_7","nuc_5mer","NA","H4N6",0.1,0.333333333333333,0.942098401326532,0.643401231305435,0.00831725050286061,0.043599839092271
"70_7","nuc_5mer","NA","H4N6",1,0.111111111111111,0.942605976988216,0.642709590939177,0.0127135883296804,0.0700889807787275
"70_7","nuc_5mer","NA","H4N6",1,0.166666666666667,0.940087085300558,0.628441671259016,0.0130913599962088,0.0696341184673653
"70_7","nuc_5mer","NA","H4N6",1,0.333333333333333,0.933039251673987,0.593663549605683,0.0106974481080795,0.0602616867432521
"70_7","nuc_5mer","NA","H4N6",10,0.111111111111111,0.929511537536549,0.581735066602036,0.0104891467587,0.0577670568668095
"70_7","nuc_5mer","NA","H4N6",10,0.166666666666667,0.929511537536549,0.581735066602036,0.0104891467587,0.0577670568668095
"70_7","nuc_5mer","NA","H4N6",10,0.333333333333333,0.928507778185639,0.567435479051126,0.0134498781862089,0.0757451510819617
"70_7","nuc_5mer","NA","H4N8",0.001,0.111111111111111,0.898719370777453,0.524033602241569,0.0221914491232821,0.0543056347955302
"70_7","nuc_5mer","NA","H4N8",0.001,0.166666666666667,0.909129104904037,0.546968295965301,0.0152546864864695,0.0416492311929324
"70_7","nuc_5mer","NA","H4N8",0.001,0.333333333333333,0.943208631642634,0.641799306187727,0.0189989719933437,0.085486638576255
"70_7","nuc_5mer","NA","H4N8",0.1,0.111111111111111,0.94935744456769,0.680856929435105,0.0122672154629451,0.0548920396722338
"70_7","nuc_5mer","NA","H4N8",0.1,0.166666666666667,0.952199926052906,0.697573651249876,0.0126840575751333,0.0578616966140128
"70_7","nuc_5mer","NA","H4N8",0.1,0.333333333333333,0.948887992560474,0.669392155435157,0.0109169563473176,0.0538251711404521
"70_7","nuc_5mer","NA","H4N8",1,0.111111111111111,0.946520565135066,0.648050570629387,0.012814460873151,0.0661657156288461
"70_7","nuc_5mer","NA","H4N8",1,0.166666666666667,0.943206390821597,0.630111545335664,0.0112340780895669,0.0561926873375962
"70_7","nuc_5mer","NA","H4N8",1,0.333333333333333,0.938951071672661,0.599609179214135,0.00562114071795921,0.0289630086560109
"70_7","nuc_5mer","NA","H4N8",10,0.111111111111111,0.93515848206783,0.582473495596522,0.00959213702357251,0.0446030906381976
"70_7","nuc_5mer","NA","H4N8",10,0.166666666666667,0.93515848206783,0.582473495596522,0.00959213702357251,0.0446030906381976
"70_7","nuc_5mer","NA","H4N8",10,0.333333333333333,0.938947710441106,0.595979288665218,0.00843999227224002,0.0424244804556555
"70_7","nuc_5mer","NA","H5N1",0.001,0.111111111111111,0.949874686716792,0.67577815928617,0.0136125068812033,0.0624479297881795
"70_7","nuc_5mer","NA","H5N1",0.001,0.166666666666667,0.95187969924812,0.685806690171453,0.014440962697632,0.0670394654404493
"70_7","nuc_5mer","NA","H5N1",0.001,0.333333333333333,0.95187969924812,0.685806690171453,0.014440962697632,0.0670394654404493
"70_7","nuc_5mer","NA","H5N1",0.1,0.111111111111111,0.957894736842105,0.712801217993135,0.0142218154978557,0.079007129947604
"70_7","nuc_5mer","NA","H5N1",0.1,0.166666666666667,0.959899749373434,0.715030827853228,0.0157516354510984,0.10533057598772
"70_7","nuc_5mer","NA","H5N1",0.1,0.333333333333333,0.96140350877193,0.716288812297212,0.0148906774711909,0.118142337708426
"70_7","nuc_5mer","NA","H5N1",1,0.111111111111111,0.956390977443609,0.686861149180572,0.0119672545226199,0.100331770482811
"70_7","nuc_5mer","NA","H5N1",1,0.166666666666667,0.954385964912281,0.674952683225254,0.0128285552802704,0.10495303287601
"70_7","nuc_5mer","NA","H5N1",1,0.333333333333333,0.952882205513784,0.652580857968097,0.0123291968684199,0.103863457026411
"70_7","nuc_5mer","NA","H5N1",10,0.111111111111111,0.946867167919799,0.618606039143676,0.0118087408414935,0.0969757861342386
"70_7","nuc_5mer","NA","H5N1",10,0.166666666666667,0.946867167919799,0.618606039143676,0.0118087408414935,0.0969757861342386
"70_7","nuc_5mer","NA","H5N1",10,0.333333333333333,0.945363408521303,0.601171309693582,0.0143318079754344,0.119591279527043
"70_7","nuc_5mer","NA","H5N6",0.001,0.111111111111111,0.897857537265805,0.528396905388941,0.0242969233172978,0.0894234912283198
"70_7","nuc_5mer","NA","H5N6",0.001,0.166666666666667,0.921507215338039,0.591912074552127,0.013976395442447,0.064513066408325
"70_7","nuc_5mer","NA","H5N6",0.001,0.333333333333333,0.932860350975994,0.597865455188327,0.0106523430652213,0.065422144464093
"70_7","nuc_5mer","NA","H5N6",0.1,0.111111111111111,0.940898197174917,0.643060889491824,0.00819027322972921,0.0486449610023717
"70_7","nuc_5mer","NA","H5N6",0.1,0.166666666666667,0.943270090387533,0.652597318263132,0.0100982535640191,0.0436631435367341
"70_7","nuc_5mer","NA","H5N6",0.1,0.333333333333333,0.941373251234724,0.635635620077574,0.00631402414140078,0.0431364968534662
"70_7","nuc_5mer","NA","H5N6",1,0.111111111111111,0.943262279223636,0.637626522979469,0.00334487067376481,0.0225662553431997
"70_7","nuc_5mer","NA","H5N6",1,0.166666666666667,0.942312181673931,0.629512257684281,0.0046823440949637,0.033379094871968
"70_7","nuc_5mer","NA","H5N6",1,0.333333333333333,0.940897082049354,0.618291169533764,0.0101786601157649,0.0617667486066216
"70_7","nuc_5mer","NA","H5N6",10,0.111111111111111,0.935223302044284,0.593693054550878,0.0128065149783107,0.0766283371069256
"70_7","nuc_5mer","NA","H5N6",10,0.166666666666667,0.935223302044284,0.593693054550878,0.0128065149783107,0.0766283371069256
"70_7","nuc_5mer","NA","H5N6",10,0.333333333333333,0.935223302044284,0.591883112581619,0.0128065149783107,0.0766402701861538
"70_7","nuc_5mer","NA","H7N3",0.001,0.111111111111111,0.901174377489113,0.521404062934846,0.0208898268345023,0.0704334509348634
"70_7","nuc_5mer","NA","H7N3",0.001,0.166666666666667,0.920634539273706,0.573609216540355,0.0202350742705148,0.0804759956562068
"70_7","nuc_5mer","NA","H7N3",0.001,0.333333333333333,0.938113348469622,0.607252477000893,0.0126955432005327,0.0755311316174487
"70_7","nuc_5mer","NA","H7N3",0.1,0.111111111111111,0.947604614086674,0.665435710134904,0.00748199055776724,0.0505237465678496
"70_7","nuc_5mer","NA","H7N3",0.1,0.166666666666667,0.948608329921465,0.666043746596597,0.00667894974533975,0.0488334871050688
"70_7","nuc_5mer","NA","H7N3",0.1,0.333333333333333,0.948104595476483,0.65800370938068,0.00567431791507165,0.0437145597243339
"70_7","nuc_5mer","NA","H7N3",1,0.111111111111111,0.947598373469312,0.65033528458604,0.00689727768332723,0.0455502045666943
"70_7","nuc_5mer","NA","H7N3",1,0.166666666666667,0.941114558132033,0.604733149072943,0.0102505665853991,0.0759307572902175
"70_7","nuc_5mer","NA","H7N3",1,0.333333333333333,0.937620780139204,0.591045862444169,0.0113208663839135,0.0718064690179582
"70_7","nuc_5mer","NA","H7N3",10,0.111111111111111,0.939115805014826,0.605708523789097,0.0138846707641604,0.0776536740920642
"70_7","nuc_5mer","NA","H7N3",10,0.166666666666667,0.939115805014826,0.605708523789097,0.0138846707641604,0.0776536740920642
"70_7","nuc_5mer","NA","H7N3",10,0.333333333333333,0.936115805014826,0.575583468763089,0.014574039242445,0.0909980048421866
"70_7","nuc_5mer","NA","H7N4",0.001,0.111111111111111,0.902014162841542,0.532488164446008,0.013554435336967,0.0415504966721824
"70_7","nuc_5mer","NA","H7N4",0.001,0.166666666666667,0.918269593481214,0.576386263937509,0.0196024621426022,0.0620338398869557
"70_7","nuc_5mer","NA","H7N4",0.001,0.333333333333333,0.938807230813766,0.619239692757467,0.0108215691222763,0.0609102737329217
"70_7","nuc_5mer","NA","H7N4",0.1,0.111111111111111,0.9474139668293,0.677080846213471,0.0045394435105384,0.0331763044304466
"70_7","nuc_5mer","NA","H7N4",0.1,0.166666666666667,0.951719066901986,0.696598537601871,0.00314788496507653,0.0269882229158923
"70_7","nuc_5mer","NA","H7N4",0.1,0.333333333333333,0.95411370621446,0.701663569857021,0.00191700031562756,0.0240747224868929
"70_7","nuc_5mer","NA","H7N4",1,0.111111111111111,0.942150797980793,0.630140890395465,0.00826132365281656,0.0582104368415941
"70_7","nuc_5mer","NA","H7N4",1,0.166666666666667,0.943111167048365,0.634249461526596,0.00668396971229367,0.0536893080572093
"70_7","nuc_5mer","NA","H7N4",1,0.333333333333333,0.938801493776602,0.594557750057534,0.0109891521890374,0.0794901363653067
"70_7","nuc_5mer","NA","H7N4",10,0.111111111111111,0.938327598076157,0.595510449102862,0.00825551555430819,0.0609546158103102
"70_7","nuc_5mer","NA","H7N4",10,0.166666666666667,0.938327598076157,0.595510449102862,0.00825551555430819,0.0609546158103102
"70_7","nuc_5mer","NA","H7N4",10,0.333333333333333,0.936895617169235,0.589266771800468,0.00653781077641209,0.0496507724369197
"70_7","nuc_5mer","NA","H7N7",0.001,0.111111111111111,0.901943694022221,0.538001484204267,0.00352936720417316,0.0198276808759122
"70_7","nuc_5mer","NA","H7N7",0.001,0.166666666666667,0.918530293917744,0.582489255351974,0.0094627706598843,0.0435575886232993
"70_7","nuc_5mer","NA","H7N7",0.001,0.333333333333333,0.938909510031174,0.637119607350996,0.0120087583428049,0.0709024832980305
"70_7","nuc_5mer","NA","H7N7",0.1,0.111111111111111,0.955957697769822,0.72322361274755,0.0129738328207922,0.0672676448836873
"70_7","nuc_5mer","NA","H7N7",0.1,0.166666666666667,0.958799064167135,0.736360751578925,0.012983818163575,0.0751493217700701
"70_7","nuc_5mer","NA","H7N7",0.1,0.333333333333333,0.957381755506572,0.727880182913471,0.0145331157902739,0.0775635817694219
"70_7","nuc_5mer","NA","H7N7",1,0.111111111111111,0.950750029680233,0.679301089510973,0.0134632773543979,0.0642738815274555
"70_7","nuc_5mer","NA","H7N7",1,0.166666666666667,0.948855404848365,0.667698548654158,0.0130566874889555,0.0665076977409294
"70_7","nuc_5mer","NA","H7N7",1,0.333333333333333,0.949322600066698,0.668325566833208,0.0111223786305356,0.0643471099908364
"70_7","nuc_5mer","NA","H7N7",10,0.111111111111111,0.945538979068629,0.653388302844748,0.0122113385355629,0.0617217116170997
"70_7","nuc_5mer","NA","H7N7",10,0.166666666666667,0.945538979068629,0.653388302844748,0.0122113385355629,0.0617217116170997
"70_7","nuc_5mer","NA","H7N7",10,0.333333333333333,0.94648460554617,0.653263861135649,0.0107085491736388,0.061865471658349
"70_7","nuc_5mer","NA","H7N9",0.001,0.111111111111111,0.936768542672868,0.290545933759809,0.0157715867834082,0.0906877597949184
"70_7","nuc_5mer","NA","H7N9",0.001,0.166666666666667,0.950762259122302,0.326104054591786,0.0103143114349596,0.0627452546294105
"70_7","nuc_5mer","NA","H7N9",0.001,0.333333333333333,0.974078397804148,0.135042472397506,0.00367716893957598,0.135439079430701
"70_7","nuc_5mer","NA","H7N9",0.1,0.111111111111111,0.966307688107905,0.309451195910488,0.00445861253132477,0.0825949927576586
"70_7","nuc_5mer","NA","H7N9",0.1,0.166666666666667,0.966829853281233,0.281496236466944,0.00586036802410476,0.132308092970363
"70_7","nuc_5mer","NA","H7N9",0.1,0.333333333333333,0.96734529638735,0.249846274072595,0.00428693574241622,0.132178687691744
"70_7","nuc_5mer","NA","H7N9",1,0.111111111111111,0.966310365806691,0.276438429731411,0.00574528802384346,0.153111950938739
"70_7","nuc_5mer","NA","H7N9",1,0.166666666666667,0.966309020002236,0.276050748813565,0.00545183174242311,0.153836160166819
"70_7","nuc_5mer","NA","H7N9",1,0.333333333333333,0.966309020002236,0.278151999813611,0.00630791991919713,0.163123663579408
"70_7","nuc_5mer","NA","H7N9",10,0.111111111111111,0.965272750572184,0.256481674035365,0.00465154756045618,0.12841529235517
"70_7","nuc_5mer","NA","H7N9",10,0.166666666666667,0.965272750572184,0.256481674035365,0.00465154756045618,0.12841529235517
"70_7","nuc_5mer","NA","H7N9",10,0.333333333333333,0.965272750572184,0.256481674035365,0.00465154756045618,0.12841529235517
"70_7","nuc_5mer","NA","H8N4",0.001,0.111111111111111,0.904288389837402,0.53367767384522,0.0180919692792811,0.0523608072380668
"70_7","nuc_5mer","NA","H8N4",0.001,0.166666666666667,0.920784526255303,0.576247897363855,0.0199268656380517,0.0742297790390006
"70_7","nuc_5mer","NA","H8N4",0.001,0.333333333333333,0.942474901803355,0.637281917690571,0.00847270205090669,0.0484347658968504
"70_7","nuc_5mer","NA","H8N4",0.1,0.111111111111111,0.95096881846543,0.687831683189438,0.00870812730459208,0.0591942518917352
"70_7","nuc_5mer","NA","H8N4",0.1,0.166666666666667,0.954271830878745,0.703908234530945,0.00715164774665666,0.0504687132615818
"70_7","nuc_5mer","NA","H8N4",0.1,0.333333333333333,0.950973268472383,0.684320815636937,0.0104210298548383,0.0611385432957689
"70_7","nuc_5mer","NA","H8N4",1,0.111111111111111,0.947676925821848,0.645996526001248,0.00864214377561681,0.0797939507182299
"70_7","nuc_5mer","NA","H8N4",1,0.166666666666667,0.942018752476235,0.611032842436468,0.00764635450507124,0.0691151877288925
"70_7","nuc_5mer","NA","H8N4",1,0.333333333333333,0.94155151486528,0.611510242403992,0.00982230495880386,0.079564029962574
"70_7","nuc_5mer","NA","H8N4",10,0.111111111111111,0.938246272200838,0.586034047601935,0.00796441072188773,0.0575380278676353
"70_7","nuc_5mer","NA","H8N4",10,0.166666666666667,0.938246272200838,0.586034047601935,0.00796441072188773,0.0575380278676353
"70_7","nuc_5mer","NA","H8N4",10,0.333333333333333,0.93965803690672,0.595694073959342,0.00506039769612273,0.0513310694511332
"70_7","nuc_5mer","NA","H9N2",0.001,0.111111111111111,0.911796970937372,0.583902921359588,0.0234074369600886,0.0705429998358272
"70_7","nuc_5mer","NA","H9N2",0.001,0.166666666666667,0.926677036430618,0.627914456713053,0.0272576972104477,0.0850482812239934
"70_7","nuc_5mer","NA","H9N2",0.001,0.333333333333333,0.953611133851822,0.699072690249286,0.00866933524720005,0.0472491172797509
"70_7","nuc_5mer","NA","H9N2",0.1,0.111111111111111,0.95876708964388,0.738953469290276,0.00623650601465349,0.0394831104971244
"70_7","nuc_5mer","NA","H9N2",0.1,0.166666666666667,0.955901760130986,0.717294228319723,0.0068777546446586,0.0367267266930687
"70_7","nuc_5mer","NA","H9N2",0.1,0.333333333333333,0.955901760130986,0.714377307507563,0.01043452720937,0.0563420764687928
"70_7","nuc_5mer","NA","H9N2",1,0.111111111111111,0.955327056897257,0.70885158748554,0.0110198930674653,0.0569619785169388
"70_7","nuc_5mer","NA","H9N2",1,0.166666666666667,0.951315595579206,0.685117589338478,0.00993541392355839,0.0445066908749356
"70_7","nuc_5mer","NA","H9N2",1,0.333333333333333,0.948453540728612,0.667362649855349,0.00453096303516061,0.0183132457469455
"70_7","nuc_5mer","NA","H9N2",10,0.111111111111111,0.94959967253377,0.67529788782132,0.00519742914537106,0.0171984048163423
"70_7","nuc_5mer","NA","H9N2",10,0.166666666666667,0.94959967253377,0.67529788782132,0.00519742914537106,0.0171984048163423
"70_7","nuc_5mer","NA","H9N2",10,0.333333333333333,0.949026606631191,0.667233662941685,0.00424551158535097,0.0216794925332077
"70_7","nuc_6mer","NA","H10N8",0.001,0.111111111111111,0.920861076345432,0.576755804248226,0.0125634830416815,0.0609059899761405
"70_7","nuc_6mer","NA","H10N8",0.001,0.166666666666667,0.937813377833403,0.637502576923598,0.0119146706731189,0.0675300029874081
"70_7","nuc_6mer","NA","H10N8",0.001,0.333333333333333,0.945349464608538,0.657163646916652,0.0120025915996059,0.073392349579899
"70_7","nuc_6mer","NA","H10N8",0.1,0.111111111111111,0.951955499930469,0.657695525027472,0.00486943770970404,0.0385768099847547
"70_7","nuc_6mer","NA","H10N8",0.1,0.166666666666667,0.950539285217633,0.647954973901364,0.00554524563621286,0.0507236294553618
"70_7","nuc_6mer","NA","H10N8",0.1,0.333333333333333,0.950068696982339,0.64390361865302,0.0045526654738501,0.0485794144005344
"70_7","nuc_6mer","NA","H10N8",1,0.111111111111111,0.944878876373244,0.610787704981076,0.00748072384290856,0.0626927944237056
"70_7","nuc_6mer","NA","H10N8",1,0.166666666666667,0.945349464608538,0.615337267075218,0.00781135214978608,0.0640881843519704
"70_7","nuc_6mer","NA","H10N8",1,0.333333333333333,0.94629509108608,0.619471965774189,0.0061805421807695,0.0572543315118563
"70_7","nuc_6mer","NA","H10N8",10,0.111111111111111,0.945349464608538,0.615337267075218,0.00781135214978608,0.0640881843519704
"70_7","nuc_6mer","NA","H10N8",10,0.166666666666667,0.945349464608538,0.615337267075218,0.00781135214978608,0.0640881843519704
"70_7","nuc_6mer","NA","H10N8",10,0.333333333333333,0.94629509108608,0.619471965774189,0.0061805421807695,0.0572543315118563
"70_7","nuc_6mer","NA","H16N3",0.001,0.111111111111111,0.939952560127465,0.650800672252896,0.0121245223479085,0.0632310205484381
"70_7","nuc_6mer","NA","H16N3",0.001,0.166666666666667,0.946100263211913,0.676808117233081,0.0122075524365365,0.0669149785975695
"70_7","nuc_6mer","NA","H16N3",0.001,0.333333333333333,0.94988165928147,0.683215880623045,0.0128841795241667,0.0739913055369277
"70_7","nuc_6mer","NA","H16N3",0.1,0.111111111111111,0.952718570423826,0.67794469116794,0.00442346905031958,0.0350948567323686
"70_7","nuc_6mer","NA","H16N3",0.1,0.166666666666667,0.954134769319101,0.684739999778174,0.00926365787090707,0.0558640930208765
"70_7","nuc_6mer","NA","H16N3",0.1,0.333333333333333,0.952718559853915,0.670326597058829,0.00818991092096082,0.0580460196655471
"70_7","nuc_6mer","NA","H16N3",1,0.111111111111111,0.951300120137603,0.662167258535289,0.00460933780999497,0.0243604376521147
"70_7","nuc_6mer","NA","H16N3",1,0.166666666666667,0.950827306898833,0.659739653889302,0.00388563608010469,0.019175141017339
"70_7","nuc_6mer","NA","H16N3",1,0.333333333333333,0.953190257967123,0.671790179619643,0.00514091802705876,0.0300658477812291
"70_7","nuc_6mer","NA","H16N3",10,0.111111111111111,0.950827306898833,0.659739653889302,0.00388563608010469,0.019175141017339
"70_7","nuc_6mer","NA","H16N3",10,0.166666666666667,0.950827306898833,0.659739653889302,0.00388563608010469,0.019175141017339
"70_7","nuc_6mer","NA","H16N3",10,0.333333333333333,0.953190257967123,0.671790179619643,0.00514091802705876,0.0300658477812291
"70_7","nuc_6mer","NA","H3N8",0.001,0.111111111111111,0.922845584306542,0.598158739506069,0.00418378405256664,0.0103545499942755
"70_7","nuc_6mer","NA","H3N8",0.001,0.166666666666667,0.932428822227311,0.629458355810716,0.00541307653069655,0.0230222227388547
"70_7","nuc_6mer","NA","H3N8",0.001,0.333333333333333,0.945037274508307,0.674876104783756,0.00478747460191716,0.0302428770425452
"70_7","nuc_6mer","NA","H3N8",0.1,0.111111111111111,0.948566267206066,0.672013248272765,0.00453123855013628,0.027189815652739
"70_7","nuc_6mer","NA","H3N8",0.1,0.166666666666667,0.948566267206066,0.66975865759332,0.00548172835878116,0.038454255038682
"70_7","nuc_6mer","NA","H3N8",0.1,0.333333333333333,0.948059944533496,0.661326827382801,0.0037975921132828,0.0314514099547196
"70_7","nuc_6mer","NA","H3N8",1,0.111111111111111,0.941500648805435,0.621894449149745,0.00899766323276103,0.0604987605006446
"70_7","nuc_6mer","NA","H3N8",1,0.166666666666667,0.942508205480498,0.627664029047698,0.00846135534970761,0.0622496006408219
"70_7","nuc_6mer","NA","H3N8",1,0.333333333333333,0.943518306490599,0.627741079010592,0.00581988762825866,0.0524425765745456
"70_7","nuc_6mer","NA","H3N8",10,0.111111111111111,0.942508205480498,0.627664029047698,0.00846135534970761,0.0622496006408219
"70_7","nuc_6mer","NA","H3N8",10,0.166666666666667,0.942508205480498,0.627664029047698,0.00846135534970761,0.0622496006408219
"70_7","nuc_6mer","NA","H3N8",10,0.333333333333333,0.943518306490599,0.627741079010592,0.00581988762825866,0.0524425765745456
"70_7","nuc_6mer","NA","H4N6",0.001,0.111111111111111,0.916929736845436,0.579011745415725,0.0157359889037788,0.0631864812605371
"70_7","nuc_6mer","NA","H4N6",0.001,0.166666666666667,0.928510309735073,0.616120884433181,0.0168788260740699,0.0740699580938261
"70_7","nuc_6mer","NA","H4N6",0.001,0.333333333333333,0.94411224890194,0.669552146146743,0.0054099609751955,0.0400678138355087
"70_7","nuc_6mer","NA","H4N6",0.1,0.111111111111111,0.952171436527727,0.689453401242827,0.0113629584096949,0.0684764329138926
"70_7","nuc_6mer","NA","H4N6",0.1,0.166666666666667,0.950160120501753,0.672830751960009,0.0145697144416838,0.0912328983038538
"70_7","nuc_6mer","NA","H4N6",0.1,0.333333333333333,0.94764376036353,0.656519474679755,0.0157107614252956,0.091965172305075
"70_7","nuc_6mer","NA","H4N6",1,0.111111111111111,0.944619824563624,0.639560204880908,0.011892246164292,0.065401473379266
"70_7","nuc_6mer","NA","H4N6",1,0.166666666666667,0.944621090338342,0.642095446955867,0.0131480444002914,0.0711229300049345
"70_7","nuc_6mer","NA","H4N6",1,0.333333333333333,0.94663493791375,0.646945595978974,0.0134381853810942,0.0791754644522695
"70_7","nuc_6mer","NA","H4N6",10,0.111111111111111,0.944621090338342,0.642095446955867,0.0131480444002914,0.0711229300049345
